Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20140111.13.496343,Summary,2014-01-11,06:37:00,3,Georgia,-,-,0,0,0,10,2.9,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$0.003,,34.3328,-84.5286,34.3476,-84.4811,1,,496343,Unmodified
20140111.51.498189,Summary,2014-01-11,14:32:00,3,Virginia,-,-,0,0,0,100,1.36,Isle of Wight,-,-,-,-,-,-,-,-,-,-,-,$0.02,,37.025,-76.6377,37.0354,-76.6167,1,,498189,Unmodified
20140111.51.498194,Summary,2014-01-11,14:32:00,3,Virginia,-,-,0,0,0,50,1.95,Isle of Wight,-,-,-,-,-,-,-,-,-,-,-,$0.02,,36.8769,-76.6721,36.8902,-76.6409,1,,498194,Unmodified
20140111.51.498208,Summary,2014-01-11,14:50:00,3,Virginia,-,-,0,0,0,75,1.08,Hampton,-,-,-,-,-,-,-,-,-,-,-,$0.1,,37.08,-76.3,37.09,-76.285,1,,498208,Unmodified
20140220.17.503087,Summary,2014-02-20,14:25:00,3,Illinois,-,-,2,0,1,80,12.09,Pike,-,-,-,-,-,-,-,-,-,-,-,-,,39.518,-90.841,39.633,-90.67,1,,503087,Unmodified
20140220.17.499880,Summary,2014-02-20,14:48:00,3,Illinois,-,-,0,0,0,25,0.27,Morgan,-,-,-,-,-,-,-,-,-,-,-,-,,39.7853,-90.4215,39.788,-90.4178,1,,499880,Unmodified
20140220.17.499898,Summary,2014-02-20,14:52:00,3,Illinois,-,-,0,0,0,50,8.17,Morgan,Cass,-,-,-,-,-,-,-,-,-,-,-,,39.8193,-90.4178,39.8832,-90.2887,1,,499898,Unmodified
20140220.17.499885,Summary,2014-02-20,15:43:00,3,Illinois,-,-,0,0,0,75,0.22,Sangamon,-,-,-,-,-,-,-,-,-,-,-,$0.03,,39.5671,-89.6256,39.568,-89.6216,1,,499885,Unmodified
20140220.17.503101,Summary,2014-02-20,15:57:00,3,Illinois,-,-,1,0,0,300,20.56,Madison,Sangamon,Bond,-,-,-,-,-,-,-,-,-,$0.99,,38.7575,-89.6151,38.8432,-89.4147,1,,503101,Unmodified
20140220.17.503088,Summary,2014-02-20,16:09:00,3,Illinois,-,-,2,0,1,200,22.38,Montgomery,Shelby,Christian,Shelby,-,-,-,-,-,-,-,-,$0.6,,39.2586,-89.234,39.4689,-88.917,1,,503088,Unmodified
20140220.17.503090,Summary,2014-02-20,16:36:00,3,Illinois,-,-,1,0,0,50,4.8,Fayette,-,-,-,-,-,-,-,-,-,-,-,-,,39.0158,-88.998,39.0627,-88.932,1,,503090,Unmodified
20140220.29.505086,Summary,2014-02-20,16:39:00,3,Missouri,-,-,1,0,5,70,0.24,Pemiscot,-,-,-,-,-,-,-,-,-,-,-,$0.075,,36.1895,-89.8812,36.1912,-89.8774,1,,505086,Unmodified
20140220.17.496819,Summary,2014-02-20,16:40:00,3,Illinois,-,-,1,0,0,50,0.39,Jackson,-,-,-,-,-,-,-,-,-,-,-,$0.01,,37.6987,-89.3713,37.7016,-89.3651,1,,496819,Unmodified
20140220.17.499895,Summary,2014-02-20,16:40:00,3,Illinois,-,-,0,0,0,50,0.28,Shelby,-,-,-,-,-,-,-,-,-,-,-,-,,39.5176,-88.8109,39.5201,-88.8067,1,,499895,Unmodified
