Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19860202.48.1,Summary,1986-02-02,21:40:00,3,Texas,-,-,2,0,2,100,10,Parker,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.65,-97.93,32.73,-97.87,1,,1,Unmodified
19860203.6.1,Summary,1986-02-03,15:00:00,3,California,-,-,0,0,0,50,0.2,Santa Cruz,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.97,-121.9,-,-,1,,2,Unmodified
19860205.48.2,Summary,1986-02-05,15:15:00,3,Texas,-,-,1,0,0,30,0.5,Hopkins,-,-,-,-,-,-,-,-,-,-,-,-,,33.1,-95.6,-,-,1,,3,Unmodified
19860205.48.3,Summary,1986-02-05,15:40:00,3,Texas,-,-,1,0,0,30,0.7,Hopkins,-,-,-,-,-,-,-,-,-,-,-,-,,33.15,-95.33,-,-,1,,4,Unmodified
19860205.48.4,Summary,1986-02-05,15:45:00,3,Texas,-,-,2,0,5,170,8,Waller,Harris,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.83,-95.85,29.87,-95.77,1,,5,Unmodified
19860205.48.5,Summary,1986-02-05,16:00:00,3,Texas,-,-,1,0,0,30,0.5,Franklin,-,-,-,-,-,-,-,-,-,-,-,-,,33.13,-95.23,-,-,1,,6,Unmodified
19860205.48.6,Summary,1986-02-05,16:15:00,3,Texas,-,-,1,0,0,30,0.5,Franklin,-,-,-,-,-,-,-,-,-,-,-,-,,33.27,-95.22,-,-,1,,7,Unmodified
19860205.48.7,Summary,1986-02-05,16:15:00,3,Texas,-,-,2,0,0,70,2.5,Harris,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,30.02,-95.62,-,-,1,,8,Unmodified
19860205.48.9,Summary,1986-02-05,16:30:00,3,Texas,-,-,3,2,0,70,5,Harris,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,30.03,-95.55,29.98,-95.48,1,,10,Unmodified
19860205.48.8,Summary,1986-02-05,16:30:00,3,Texas,-,-,1,0,0,30,1,Harris,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,30.08,-95.58,-,-,1,,9,Unmodified
19860205.48.10,Summary,1986-02-05,16:35:00,3,Texas,-,-,0,0,0,10,0.1,Dawson,-,-,-,-,-,-,-,-,-,-,-,-,,32.55,-102.1,-,-,1,,11,Unmodified
19860205.48.11,Summary,1986-02-05,16:50:00,3,Texas,-,-,1,0,0,30,0.5,Titus,-,-,-,-,-,-,-,-,-,-,-,-,,33.35,-94.98,-,-,1,,12,Unmodified
19860205.48.12,Summary,1986-02-05,17:40:00,3,Texas,-,-,0,0,0,30,0.5,Bowie,-,-,-,-,-,-,-,-,-,-,-,-,,33.45,-94.45,-,-,1,,13,Unmodified
19860205.5.1,Summary,1986-02-05,18:24:00,3,Arkansas,-,-,0,0,0,10,0.2,Little River,-,-,-,-,-,-,-,-,-,-,-,-,,33.62,-94.4,-,-,1,,14,Unmodified
19860206.47.1,Summary,1986-02-06,15:18:00,3,Tennessee,-,-,3,0,5,270,10,Bradley,Polk,McMinn,-,-,-,-,-,-,-,-,-,$500K-$5M,,35.23,-84.82,35.28,-84.6,1,,15,Unmodified
19860207.12.1,Summary,1986-02-07,13:35:00,3,Florida,-,-,0,0,0,10,0.5,12025,-,-,-,-,-,-,-,-,-,-,-,-,,25.7,-80.3,-,-,1,,16,Unmodified
19860208.12.2,Summary,1986-02-08,06:35:00,3,Florida,-,-,0,0,0,10,0.5,Pasco,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,28.37,-82.7,-,-,1,,17,Unmodified
19860208.12.3,Summary,1986-02-08,09:00:00,3,Florida,-,-,0,0,1,10,5,Volusia,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.17,-81.53,29.23,-81.47,1,,18,Unmodified
19860208.12.4,Summary,1986-02-08,11:00:00,3,Florida,-,-,0,0,4,10,0.5,Manatee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,27.48,-82.57,-,-,1,,19,Unmodified
19860208.12.5,Summary,1986-02-08,11:45:00,3,Florida,-,-,2,0,0,10,2,Polk,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,27.88,-81.83,-,-,1,,20,Unmodified
19860210.12.6,Summary,1986-02-10,09:20:00,3,Florida,-,-,1,0,0,10,1,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.7,-85.02,-,-,1,,21,Unmodified
19860210.13.1,Summary,1986-02-10,21:05:00,3,Georgia,-,-,1,0,2,33,3.8,Ware,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.23,-82.43,31.27,-82.37,1,,22,Unmodified
