Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19550105.40.1,Summary,1955-01-05,05:00:00,3,Oklahoma,-,-,0,0,0,10,0.1,Grady,-,-,-,-,-,-,-,-,-,-,-,-,,35.07,-97.93,-,-,1,,1,Unmodified
19550108.12.1,Summary,1955-01-08,21:30:00,3,Florida,-,-,1,0,0,50,0.1,Orange,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,28.62,-81.42,-,-,1,,2,Unmodified
19550118.6.1,Summary,1955-01-18,13:01:00,3,California,-,-,1,0,0,23,3,Los Angeles,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.05,-118.3,-,-,1,,3,Unmodified
19550201.47.1,Summary,1955-02-01,18:00:00,3,Tennessee,-,-,2,0,0,1000,9.4,Bedford,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.57,-86.43,35.6,-86.27,1,,4,Unmodified
19550201.47.2,Summary,1955-02-01,23:00:00,3,Tennessee,-,-,1,0,0,300,2,Grundy,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.43,-85.72,-,-,1,,5,Unmodified
19550219.5.1,Summary,1955-02-19,19:10:00,3,Arkansas,-,-,1,0,0,227,1,Nevada,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.8,-93.37,-,-,1,,6,Unmodified
19550228.40.2,Summary,1955-02-28,21:30:00,3,Oklahoma,-,-,2,0,0,10,2,Pittsburg,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35,-95.85,-,-,1,,7,Unmodified
19550301.39.1,Summary,1955-03-01,00:01:00,3,Ohio,-,-,1,0,1,100,0.5,Miami,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.03,-84.22,-,-,1,,8,Unmodified
19550301.18.1,Summary,1955-03-01,01:30:00,3,Indiana,-,-,2,0,0,300,1.5,Lawrence,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.83,-86.48,-,-,1,,9,Unmodified
19550301.39.2,Summary,1955-03-01,01:52:00,3,Ohio,-,-,3,1,6,40,2.5,Mahoning,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.27,-80.67,-,-,1,,10,Unmodified
19550303.18.2,Summary,1955-03-03,16:15:00,3,Indiana,-,-,1,0,3,100,5.6,LaPorte,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.62,-86.78,41.6,-86.67,1,,11,Unmodified
