Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19690123.28.1,Summary,1969-01-23,05:25:00,3,Mississippi,-,-,4,32,241,200,117.8,Jefferson,Copiah,Simpson,Rankin,Smith,Scott,-,-,-,-,-,-,$50K-$500K,,31.68,-91.05,32.3,-89.2,1,,1,Unmodified
19690123.21.1,Summary,1969-01-23,16:00:00,3,Kentucky,-,-,1,0,0,50,0.1,Caldwell,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37,-87.83,-,-,1,,2,Unmodified
19690123.47.1,Summary,1969-01-23,16:05:00,3,Tennessee,-,-,2,0,0,10,0.1,Stewart,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.48,-88.03,-,-,1,,3,Unmodified
19690212.12.1,Summary,1969-02-12,17:00:00,3,Florida,-,-,0,0,0,117,1,12025,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,25.9,-80.2,-,-,1,,4,Unmodified
19690213.13.1,Summary,1969-02-13,18:15:00,3,Georgia,-,-,1,0,0,10,0.1,Dooly,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.1,-83.8,-,-,1,,5,Unmodified
19690214.48.1,Summary,1969-02-14,07:45:00,3,Texas,-,-,1,0,0,10,0.1,Galveston,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.37,-95.1,-,-,1,,6,Unmodified
19690215.12.2,Summary,1969-02-15,10:45:00,3,Florida,-,-,1,0,0,10,0.1,Gadsden,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.63,-84.4,-,-,1,,7,Unmodified
19690222.4.1,Summary,1969-02-22,14:45:00,3,Arizona,-,-,0,0,0,10,0.1,Maricopa,-,-,-,-,-,-,-,-,-,-,-,-,,33.73,-112.07,-,-,1,,8,Unmodified
19690323.48.2,Summary,1969-03-23,11:05:00,3,Texas,-,-,3,0,1,67,0.5,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.8,-94.3,-,-,1,,9,Unmodified
19690323.22.1,Summary,1969-03-23,11:20:00,3,Louisiana,-,-,1,0,0,33,0.5,Calcasieu,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.2,-93.52,-,-,1,,10,Unmodified
19690323.22.2,Summary,1969-03-23,12:10:00,3,Louisiana,-,-,0,0,0,33,0.5,Calcasieu,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.15,-93.05,-,-,1,,11,Unmodified
19690323.22.3,Summary,1969-03-23,12:20:00,3,Louisiana,-,-,1,0,0,33,0.5,Calcasieu,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.1,-93,-,-,1,,12,Unmodified
19690323.28.2,Summary,1969-03-23,14:30:00,3,Mississippi,-,-,1,0,0,10,0.1,Attala,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.28,-89.58,-,-,1,,13,Unmodified
19690324.39.1,Summary,1969-03-24,15:00:00,3,Ohio,-,-,1,0,0,10,0.5,Noble,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.8,-81.5,-,-,1,,14,Unmodified
19690324.51.2,Summary,1969-03-24,20:20:00,3,Virginia,-,-,3,1,4,20,0.1,Halifax,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.63,-78.8,-,-,1,,15,Unmodified
19690324.51.1,Summary,1969-03-24,22:05:00,3,Virginia,-,-,2,0,1,17,0.3,Richmond,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.52,-77.43,-,-,1,,16,Unmodified
19690404.48.3,Summary,1969-04-04,10:00:00,3,Texas,-,-,2,0,0,440,9,Burleson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.5,-96.63,30.58,-96.52,1,,17,Unmodified
19690404.20.1,Summary,1969-04-04,15:00:00,3,Kansas,Missouri,-,2,0,1,200,18.7,Linn,Miami,Bates,Cass,-,-,-,-,-,-,-,-,$50K-$500K,,38.35,-94.77,38.52,-94.5,2,,18,Unmodified
