Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19950106.22.1,Summary,1995-01-06,09:40:00,3,Louisiana,-,-,1,0,0,20,15,La Salle,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.52,-92.23,31.62,-92.05,1,,1,Unmodified
19950106.22.2,Summary,1995-01-06,11:05:00,3,Louisiana,-,-,1,0,8,30,5,Lafayette,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.23,-92.18,30.23,-92.1,1,,2,Unmodified
19950106.22.3,Summary,1995-01-06,11:10:00,3,Louisiana,-,-,0,0,0,20,0.2,Vermilion,-,-,-,-,-,-,-,-,-,-,-,-,,29.97,-92.17,-,-,1,,3,Unmodified
19950106.45.1,Summary,1995-01-06,20:10:00,3,South Carolina,-,-,1,0,0,100,3,Richland,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.13,-81.23,34.13,-81.2,1,,4,Unmodified
19950106.45.2,Summary,1995-01-06,20:14:00,3,South Carolina,-,-,1,0,0,100,0.2,Fairfield,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.4,-81.07,-,-,1,,5,Unmodified
19950106.37.1,Summary,1995-01-06,22:15:00,3,North Carolina,-,-,0,1,3,150,2,Bladen,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.7,-78.55,-,-,1,,6,Unmodified
19950106.37.2,Summary,1995-01-06,23:30:00,3,North Carolina,-,-,1,0,1,73,1,Duplin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.12,-78.1,-,-,1,,7,Unmodified
19950106.37.3,Summary,1995-01-06,23:40:00,3,North Carolina,-,-,1,0,8,100,1,Lenoir,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.32,-77.73,-,-,1,,8,Unmodified
19950106.37.4,Summary,1995-01-06,23:45:00,3,North Carolina,-,-,1,0,13,73,1,Sampson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35,-78.4,-,-,1,,9,Unmodified
19950106.37.5,Summary,1995-01-06,23:45:00,3,North Carolina,-,-,1,0,22,50,0.5,Wayne,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,35.23,-77.85,-,-,1,,10,Unmodified
19950107.22.4,Summary,1995-01-07,02:25:00,3,Louisiana,-,-,1,0,0,23,17,Avoyelles,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.95,-92.07,31.1,-91.92,1,,11,Unmodified
19950107.12.1,Summary,1995-01-07,03:50:00,3,Florida,-,-,2,1,20,440,12,Marion,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,29,-82.12,29,-81.92,1,,12,Unmodified
19950107.12.2,Summary,1995-01-07,06:15:00,3,Florida,-,-,1,0,0,40,2,Orange,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,28.55,-81.37,-,-,1,,13,Unmodified
19950112.48.1,Summary,1995-01-12,13:54:00,3,Texas,-,-,0,0,0,10,0.1,Lee,-,-,-,-,-,-,-,-,-,-,-,-,,30.42,-97.05,-,-,1,,14,Unmodified
19950112.48.2,Summary,1995-01-12,19:48:00,3,Texas,-,-,0,0,0,10,0.1,Colorado,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.58,-96.38,-,-,1,,15,Unmodified
19950112.48.3,Summary,1995-01-12,20:03:00,3,Texas,-,-,0,0,0,10,0.1,Austin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.78,-96.15,-,-,1,,16,Unmodified
19950112.48.4,Summary,1995-01-12,21:30:00,3,Texas,-,-,0,0,0,10,0.1,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.33,-95.47,-,-,1,,17,Unmodified
19950112.48.5,Summary,1995-01-12,23:42:00,3,Texas,-,-,1,0,0,200,10,Orange,-,-,-,-,-,-,-,-,-,-,-,-,,30.02,-93.85,30.1,-93.73,1,,18,Unmodified
19950114.45.3,Summary,1995-01-14,06:14:00,3,South Carolina,-,-,0,0,0,40,0.1,Newberry,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.18,-81.5,-,-,1,,19,Unmodified
19950114.45.4,Summary,1995-01-14,06:29:00,3,South Carolina,-,-,0,0,0,20,0.1,Newberry,-,-,-,-,-,-,-,-,-,-,-,-,,34.27,-81.42,-,-,1,,20,Unmodified
19950114.45.5,Summary,1995-01-14,07:25:00,3,South Carolina,-,-,0,0,0,20,0.1,Orangeburg,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.52,-81.05,-,-,1,,21,Unmodified
19950114.45.6,Summary,1995-01-14,07:30:00,3,South Carolina,-,-,1,0,0,30,1,Oconee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.52,-83.02,-,-,1,,22,Unmodified
19950114.45.7,Summary,1995-01-14,09:56:00,3,South Carolina,-,-,1,0,0,73,1,Lexington,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.77,-81.33,-,-,1,,23,Unmodified
19950114.12.3,Summary,1995-01-14,11:00:00,3,Florida,-,-,0,0,0,30,3,Broward,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,26.12,-80.17,26.15,-80.13,1,,24,Unmodified
19950114.6.1,Summary,1995-01-14,19:15:00,3,California,-,-,1,0,0,10,1,Madera,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.12,-120.27,-,-,1,,25,Unmodified
19950118.48.6,Summary,1995-01-18,10:45:00,3,Texas,-,-,0,0,0,50,0.1,Hardin,-,-,-,-,-,-,-,-,-,-,-,-,,30.28,-94.17,-,-,1,,26,Unmodified
19950118.22.5,Summary,1995-01-18,13:55:00,3,Louisiana,-,-,1,1,0,20,5,Rapides,-,-,-,-,-,-,-,-,-,-,-,-,,31.15,-92.5,31.2,-92.35,1,,27,Unmodified
19950118.22.6,Summary,1995-01-18,14:48:00,3,Louisiana,-,-,1,0,1,30,5,West Baton Rouge,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.38,-91.23,30.45,-91.22,1,,28,Unmodified
19950118.28.1,Summary,1995-01-18,15:40:00,3,Mississippi,-,-,0,0,0,23,1,Carroll,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.45,-89.88,-,-,1,,29,Unmodified
19950118.28.2,Summary,1995-01-18,15:48:00,3,Mississippi,-,-,0,0,0,40,2,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.48,-89.73,-,-,1,,30,Unmodified
19950118.22.7,Summary,1995-01-18,18:45:00,3,Louisiana,-,-,1,0,0,20,0.2,Terrebonne,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.6,-90.72,-,-,1,,31,Unmodified
19950119.13.1,Summary,1995-01-19,14:35:00,3,Georgia,-,-,0,0,0,33,11,Banks,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.23,-83.62,34.4,-83.57,1,,32,Unmodified
19950122.22.8,Summary,1995-01-22,17:30:00,3,Louisiana,-,-,0,0,0,20,0.1,Beauregard,-,-,-,-,-,-,-,-,-,-,-,-,,30.52,-93.23,-,-,1,,33,Unmodified
19950127.22.9,Summary,1995-01-27,10:00:00,3,Louisiana,-,-,1,0,0,23,0.7,Beauregard,-,-,-,-,-,-,-,-,-,-,-,-,,30.67,-93.3,-,-,1,,34,Unmodified
19950127.22.10,Summary,1995-01-27,16:30:00,3,Louisiana,-,-,0,0,0,20,0.1,Vernon,-,-,-,-,-,-,-,-,-,-,-,-,,31.15,-93.27,-,-,1,,35,Unmodified
19950128.47.1,Summary,1995-01-28,15:55:00,3,Tennessee,-,-,1,0,0,50,3,Rutherford,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.75,-86.55,35.78,-86.5,1,,36,Unmodified
19950204.12.5,Summary,1995-02-04,06:30:00,3,Florida,-,-,0,0,0,10,0.1,Collier,-,-,-,-,-,-,-,-,-,-,-,-,,25.88,-81.55,-,-,1,,38,Unmodified
19950204.12.4,Summary,1995-02-04,07:15:00,3,Florida,-,-,0,0,0,10,0.1,Collier,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,26.12,-81.78,-,-,1,,37,Unmodified
19950213.4.1,Summary,1995-02-13,17:08:00,3,Arizona,-,-,1,0,0,10,0.5,Maricopa,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,33.35,-111.7,-,-,1,,39,Unmodified
19950216.1.1,Summary,1995-02-16,03:32:00,3,Alabama,-,-,1,0,0,80,6,Marion,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.13,-87.87,34.22,-87.77,1,,40,Unmodified
19950216.1.2,Summary,1995-02-16,04:59:00,3,Alabama,-,-,3,6,130,703,14,Cullman,Marshall,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.25,-86.58,34.27,-86.32,1,,41,Unmodified
19950216.1.3,Summary,1995-02-16,05:28:00,3,Alabama,-,-,2,0,3,700,12,Marshall,DeKalb,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.33,-86.22,34.4,-86,1,,42,Unmodified
19950217.12.6,Summary,1995-02-17,14:30:00,3,Florida,-,-,0,0,0,30,2,Gulf,-,-,-,-,-,-,-,-,-,-,-,-,,30.15,-85.23,-,-,1,,43,Unmodified
19950306.28.3,Summary,1995-03-06,17:13:00,3,Mississippi,-,-,0,0,0,200,1,Madison,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.67,-90.18,-,-,1,,44,Unmodified
19950306.47.2,Summary,1995-03-06,20:30:00,3,Tennessee,-,-,0,0,0,50,0.5,Henderson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.65,-88.4,-,-,1,,45,Unmodified
19950306.22.11,Summary,1995-03-06,22:00:00,3,Louisiana,-,-,0,0,0,10,0.1,Grant,-,-,-,-,-,-,-,-,-,-,-,-,,31.58,-92.67,-,-,1,,46,Unmodified
19950307.22.12,Summary,1995-03-07,03:16:00,3,Louisiana,-,-,2,0,0,40,1,Tensas,-,-,-,-,-,-,-,-,-,-,-,-,,32.07,-91.38,-,-,1,,47,Unmodified
19950307.22.13,Summary,1995-03-07,03:45:00,3,Louisiana,-,-,2,0,1,40,1,Tensas,-,-,-,-,-,-,-,-,-,-,-,-,,32.17,-91.35,-,-,1,,48,Unmodified
19950307.22.14,Summary,1995-03-07,03:45:00,3,Louisiana,-,-,1,0,0,23,0.5,Madison,-,-,-,-,-,-,-,-,-,-,-,-,,32.25,-91.2,-,-,1,,49,Unmodified
19950307.48.7,Summary,1995-03-07,05:40:00,3,Texas,-,-,0,0,0,10,0.1,Tyler,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.8,-94.42,-,-,1,,50,Unmodified
19950307.22.15,Summary,1995-03-07,08:20:00,3,Louisiana,-,-,0,0,0,20,0.5,Catahoula,-,-,-,-,-,-,-,-,-,-,-,-,,31.45,-91.83,-,-,1,,51,Unmodified
19950307.22.16,Summary,1995-03-07,08:30:00,3,Louisiana,-,-,1,0,5,30,1,Concordia,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.55,-91.43,-,-,1,,52,Unmodified
19950307.22.17,Summary,1995-03-07,08:30:00,3,Louisiana,-,-,1,0,0,23,0.5,Tensas,-,-,-,-,-,-,-,-,-,-,-,-,,31.8,-91.4,-,-,1,,53,Unmodified
19950307.22.18,Summary,1995-03-07,09:15:00,3,Louisiana,-,-,0,0,0,20,0.3,Vermilion,-,-,-,-,-,-,-,-,-,-,-,-,,29.97,-92.13,-,-,1,,54,Unmodified
