Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19870104.12.1,Summary,1987-01-04,09:10:00,3,Florida,-,-,0,0,0,30,2.5,Lee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,26.33,-81.77,-,-,1,,1,Unmodified
19870104.12.2,Summary,1987-01-04,10:49:00,3,Florida,-,-,0,0,1,30,1,Palm Beach,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,26.68,-80.8,-,-,1,,2,Unmodified
19870104.12.3,Summary,1987-01-04,12:45:00,3,Florida,-,-,0,0,0,30,1,Broward,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,26.23,-80.12,-,-,1,,3,Unmodified
19870122.12.4,Summary,1987-01-22,04:35:00,3,Florida,-,-,0,0,0,30,1,Pasco,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.25,-82.72,-,-,1,,4,Unmodified
19870122.12.5,Summary,1987-01-22,05:10:00,3,Florida,-,-,0,0,0,30,1,Pasco,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.37,-82.7,-,-,1,,5,Unmodified
19870124.48.1,Summary,1987-01-24,20:19:00,3,Texas,-,-,0,0,0,10,0.2,Nacogdoches,-,-,-,-,-,-,-,-,-,-,-,-,,31.6,-94.9,-,-,1,,6,Unmodified
19870214.40.1,Summary,1987-02-14,18:00:00,3,Oklahoma,-,-,2,0,1,200,3.5,Comanche,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.73,-98.5,34.77,-98.45,1,,7,Unmodified
19870214.40.2,Summary,1987-02-14,18:05:00,3,Oklahoma,-,-,1,0,0,100,3.8,Caddo,-,-,-,-,-,-,-,-,-,-,-,-,,34.87,-98.4,34.92,-98.42,1,,8,Unmodified
19870214.40.3,Summary,1987-02-14,22:25:00,3,Oklahoma,-,-,1,0,0,50,0.2,Bryan,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.05,-96.35,-,-,1,,9,Unmodified
19870215.22.1,Summary,1987-02-15,11:20:00,3,Louisiana,-,-,2,0,4,173,3,Assumption,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.97,-91.2,30,-91.17,1,,10,Unmodified
19870215.22.2,Summary,1987-02-15,11:30:00,3,Louisiana,-,-,1,0,0,50,0.3,St. John the Baptist,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.03,-90.62,-,-,1,,11,Unmodified
19870215.22.3,Summary,1987-02-15,12:00:00,3,Louisiana,-,-,2,0,3,150,3.5,Tangipahoa,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.87,-90.5,30.9,-90.47,1,,12,Unmodified
19870215.28.1,Summary,1987-02-15,12:10:00,3,Mississippi,-,-,0,0,0,30,0.6,Pike,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.25,-90.47,-,-,1,,13,Unmodified
19870215.28.2,Summary,1987-02-15,12:30:00,3,Mississippi,-,-,2,0,2,73,3,Walthall,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.07,-90.15,31.07,-90.1,1,,14,Unmodified
19870215.28.3,Summary,1987-02-15,12:50:00,3,Mississippi,-,-,1,0,0,50,0.8,Marion,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.2,-90,-,-,1,,15,Unmodified
19870215.28.4,Summary,1987-02-15,13:15:00,3,Mississippi,-,-,1,0,0,80,12,Rankin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.17,-89.85,32.27,-89.75,1,,16,Unmodified
19870215.28.5,Summary,1987-02-15,13:25:00,3,Mississippi,-,-,2,0,2,100,3,Pearl River,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.48,-89.7,30.52,-89.68,1,,17,Unmodified
19870215.22.4,Summary,1987-02-15,13:30:00,3,Louisiana,-,-,1,0,0,30,1,St. Bernard,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.87,-89.85,-,-,1,,18,Unmodified
19870215.28.6,Summary,1987-02-15,14:30:00,3,Mississippi,-,-,1,0,0,40,1.2,Stone,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.78,-89.13,-,-,1,,19,Unmodified
19870215.28.7,Summary,1987-02-15,16:33:00,3,Mississippi,-,-,1,0,0,100,10,Lowndes,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.52,-88.43,33.63,-88.37,1,,20,Unmodified
19870218.48.2,Summary,1987-02-18,04:50:00,3,Texas,-,-,1,0,0,23,0.2,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,29.92,-94.25,-,-,1,,21,Unmodified
19870228.22.5,Summary,1987-02-28,04:05:00,3,Louisiana,-,-,1,0,0,100,5,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.28,-92.63,32.28,-92.53,1,,22,Unmodified
19870228.22.6,Summary,1987-02-28,05:15:00,3,Louisiana,-,-,2,0,2,150,7,West Carroll,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.85,-91.38,32.85,-91.48,1,,23,Unmodified
19870228.28.8,Summary,1987-02-28,08:45:00,3,Mississippi,-,-,0,0,0,40,0.5,Rankin,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.1,-90.05,-,-,1,,24,Unmodified
19870228.28.9,Summary,1987-02-28,09:05:00,3,Mississippi,-,-,4,6,350,1230,35,Jones,Wayne,Clarke,-,-,-,-,-,-,-,-,-,$5M-$50M,,31.5,-89.25,31.85,-88.85,1,,25,Unmodified
19870307.12.6,Summary,1987-03-07,07:00:00,3,Florida,-,-,0,0,0,30,1,St. Lucie,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,27.27,-80.32,-,-,1,,26,Unmodified
19870307.12.7,Summary,1987-03-07,14:00:00,3,Florida,-,-,0,0,0,30,1,Flagler,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.5,-81.15,-,-,1,,27,Unmodified
