Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19940101.1.1,Summary,1994-01-01,12:30:00,3,Alabama,-,-,0,0,0,10,0.2,Covington,-,-,-,-,-,-,-,-,-,-,-,-,,31.25,-86.47,-,-,1,,1,Unmodified
19940103.12.1,Summary,1994-01-03,12:45:00,3,Florida,-,-,1,0,1,13,0.5,Polk,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,27.73,-81.53,-,-,1,,2,Unmodified
19940103.12.2,Summary,1994-01-03,12:45:00,3,Florida,-,-,0,0,0,13,1,Polk,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,27.98,-81.62,-,-,1,,3,Unmodified
19940103.12.3,Summary,1994-01-03,15:05:00,3,Florida,-,-,0,0,0,10,0.1,Alachua,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.82,-82.43,-,-,1,,4,Unmodified
19940103.12.4,Summary,1994-01-03,15:08:00,3,Florida,-,-,0,0,0,10,0.1,Bradford,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.92,-82.38,-,-,1,,5,Unmodified
19940103.12.5,Summary,1994-01-03,15:09:00,3,Florida,-,-,0,0,0,10,2,Baker,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.32,-82.2,-,-,1,,6,Unmodified
19940103.12.6,Summary,1994-01-03,15:30:00,3,Florida,-,-,0,0,0,10,0.1,Duval,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.33,-81.68,-,-,1,,7,Unmodified
19940117.22.1,Summary,1994-01-17,10:30:00,3,Louisiana,-,-,0,0,0,23,0.5,Terrebonne,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.47,-90.57,-,-,1,,8,Unmodified
19940127.28.1,Summary,1994-01-27,17:40:00,3,Mississippi,-,-,2,0,7,40,6,Lincoln,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.52,-90.52,31.58,-90.42,1,,9,Unmodified
19940127.28.2,Summary,1994-01-27,17:55:00,3,Mississippi,-,-,0,0,0,50,1,Lawrence,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.45,-90,-,-,1,,10,Unmodified
