Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19750110.37.1,Summary,1975-01-10,20:30:00,3,North Carolina,-,-,2,0,0,20,4.3,Transylvania,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.15,-82.83,35.2,-82.8,1,,44,Unmodified
19750112.12.4,Summary,1975-01-12,10:15:00,3,Florida,-,-,1,0,12,50,53,Washington,Jackson,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.5,-85.67,31,-85,1,,45,Unmodified
19750112.12.5,Summary,1975-01-12,10:20:00,3,Florida,Georgia,-,2,1,33,100,168.5,Bay,Calhoun,Jackson,Seminole,Decatur,Mitchell,Worth,Turner,-,-,-,-,$500K-$5M,,30.17,-85.7,31.68,-83.5,2,,46,Unmodified
19750112.12.5,State,1975-01-12,10:20:00,3,Florida,,,2,1,18,100,63.2,Bay,Calhoun,Jackson,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.17,-85.7,30.78,-84.92,2,,46,Unmodified
19750112.12.5,State,1975-01-12,11:45:00,3,Georgia,,,2,0,15,100,105.3,Seminole,Decatur,Mitchell,Worth,Turner,-,-,-,-,-,-,-,$500K-$5M,,30.78,-84.92,31.68,-83.5,2,,46,Unmodified
19750112.13.2,Summary,1975-01-12,16:15:00,3,Georgia,-,-,2,0,1,100,2,Toombs,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.2,-82.32,-,-,1,,47,Unmodified
19750119.22.10,Summary,1975-01-19,18:10:00,3,Louisiana,-,-,0,0,0,10,0.1,East Feliciana,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.83,-91.22,-,-,1,,48,Unmodified
19750125.13.3,Summary,1975-01-25,10:00:00,3,Georgia,-,-,1,0,0,50,10.4,Berrien,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.2,-83.25,31.25,-83.08,1,,49,Unmodified
19750125.12.6,Summary,1975-01-25,11:00:00,3,Florida,-,-,1,0,0,10,19.8,Suwannee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.97,-82.93,30.23,-82.82,1,,50,Unmodified
19750125.12.7,Summary,1975-01-25,13:49:00,3,Florida,-,-,0,0,0,10,0.3,Alachua,-,-,-,-,-,-,-,-,-,-,-,-,,29.58,-82.42,-,-,1,,51,Unmodified
19750125.51.1,Summary,1975-01-25,22:30:00,3,Virginia,-,-,2,0,2,30,3.2,Washington,Smyth,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.78,-81.77,36.8,-81.7,1,,52,Unmodified
19750201.22.11,Summary,1975-02-01,15:10:00,3,Louisiana,-,-,1,0,0,27,0.5,Grant,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.67,-92.9,-,-,1,,53,Unmodified
19750201.22.12,Summary,1975-02-01,15:25:00,3,Louisiana,-,-,0,0,0,17,0.2,Natchitoches,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.53,-92.92,-,-,1,,54,Unmodified
19750204.48.6,Summary,1975-02-04,15:00:00,3,Texas,-,-,0,0,0,20,0.3,Floyd,-,-,-,-,-,-,-,-,-,-,-,-,,34.03,-101.32,-,-,1,,55,Unmodified
19750204.48.7,Summary,1975-02-04,15:30:00,3,Texas,-,-,0,0,0,100,1,Kent,-,-,-,-,-,-,-,-,-,-,-,-,,33.25,-100.58,-,-,1,,56,Unmodified
19750206.12.8,Summary,1975-02-06,11:25:00,3,Florida,-,-,2,0,4,100,22.9,Lafayette,Suwannee,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,30,-83.2,30.08,-82.83,1,,57,Unmodified
19750206.12.9,Summary,1975-02-06,12:30:00,3,Florida,-,-,1,0,1,100,20.7,Bradford,Clay,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30,-82.27,30.13,-81.97,1,,58,Unmodified
19750206.12.10,Summary,1975-02-06,14:40:00,3,Florida,-,-,1,0,5,50,54.9,Citrus,Lake,Sumter,-,-,-,-,-,-,-,-,-,$50K-$500K,,28.83,-82.57,28.9,-81.67,1,,59,Unmodified
19750206.12.11,Summary,1975-02-06,20:00:00,3,Florida,-,-,0,0,0,20,0.1,Collier,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,26,-81.73,-,-,1,,60,Unmodified
19750211.12.12,Summary,1975-02-11,00:30:00,3,Florida,-,-,0,0,0,27,0.2,Palm Beach,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,26.62,-80.05,-,-,1,,61,Unmodified
19750212.12.13,Summary,1975-02-12,10:45:00,3,Florida,-,-,0,0,0,10,0.1,Columbia,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.92,-82.72,-,-,1,,62,Unmodified
19750212.12.14,Summary,1975-02-12,16:05:00,3,Florida,-,-,1,0,0,17,0.3,Pasco,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.22,-82.72,-,-,1,,63,Unmodified
19750216.1.15,Summary,1975-02-16,10:15:00,3,Alabama,-,-,1,0,0,100,1,Baldwin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.83,-87.87,-,-,1,,64,Unmodified
19750216.1.14,Summary,1975-02-16,10:30:00,3,Alabama,-,-,2,0,0,200,1,Baldwin,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.87,-87.77,-,-,1,,65,Unmodified
19750216.37.2,Summary,1975-02-16,15:30:00,3,North Carolina,-,-,1,0,1,77,0.1,Robeson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.87,-79,-,-,1,,66,Unmodified
19750216.22.13,Summary,1975-02-16,15:56:00,3,Louisiana,-,-,1,0,2,33,0.5,Pointe Coupee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.87,-91.68,-,-,1,,67,Unmodified
19750216.28.8,Summary,1975-02-16,20:30:00,3,Mississippi,-,-,1,0,0,100,0.3,Lamar,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.37,-89.55,-,-,1,,68,Unmodified
19750217.12.15,Summary,1975-02-17,09:30:00,3,Florida,-,-,1,0,0,10,0.1,Holmes,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.8,-85.63,-,-,1,,69,Unmodified
19750217.12.16,Summary,1975-02-17,10:30:00,3,Florida,-,-,1,0,0,100,5.4,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.75,-85.27,30.8,-85.2,1,,70,Unmodified
19750217.12.17,Summary,1975-02-17,14:00:00,3,Florida,-,-,0,0,0,10,0.5,Gadsden,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.58,-84.42,-,-,1,,71,Unmodified
19750218.13.4,Summary,1975-02-18,15:08:00,3,Georgia,-,-,3,2,50,300,9.7,Peach,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,32.55,-83.93,32.55,-83.77,1,,72,Unmodified
19750218.45.1,Summary,1975-02-18,16:20:00,3,South Carolina,-,-,2,0,5,67,3.3,Barnwell,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.37,-81.42,33.37,-81.37,1,,73,Unmodified
19750221.22.14,Summary,1975-02-21,19:00:00,3,Louisiana,-,-,1,0,2,33,0.3,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.92,-90.17,-,-,1,,74,Unmodified
19750222.40.2,Summary,1975-02-22,00:30:00,3,Oklahoma,-,-,1,0,4,60,6.2,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.63,-99.3,34.7,-99.23,1,,75,Unmodified
19750222.40.3,Summary,1975-02-22,00:30:00,3,Oklahoma,-,-,2,2,8,100,5.2,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.62,-99.35,34.67,-99.28,1,,76,Unmodified
19750222.40.4,Summary,1975-02-22,01:00:00,3,Oklahoma,-,-,2,1,2,77,4.5,Kiowa,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.67,-98.97,34.72,-98.92,1,,77,Unmodified
19750222.40.5,Summary,1975-02-22,02:15:00,3,Oklahoma,-,-,2,0,2,70,5.4,Stephens,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.45,-97.98,34.5,-97.92,1,,78,Unmodified
19750222.40.6,Summary,1975-02-22,02:15:00,3,Oklahoma,-,-,2,0,4,70,6.1,Stephens,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.5,-98,34.57,-97.93,1,,79,Unmodified
19750222.40.7,Summary,1975-02-22,03:00:00,3,Oklahoma,-,-,2,0,14,60,3.3,Garvin,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.83,-97.62,34.87,-97.58,1,,80,Unmodified
19750222.5.3,Summary,1975-02-22,13:40:00,3,Arkansas,-,-,2,0,4,80,26.2,Yell,Pope,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.08,-93.25,35.38,-92.97,1,,81,Unmodified
19750222.5.4,Summary,1975-02-22,15:02:00,3,Arkansas,-,-,2,0,0,30,13.4,Faulkner,Cleburne,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.27,-92.27,35.42,-92.12,1,,82,Unmodified
19750222.5.5,Summary,1975-02-22,16:10:00,3,Arkansas,-,-,3,1,22,80,14.4,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.67,-92.38,34.83,-92.23,1,,83,Unmodified
19750222.5.6,Summary,1975-02-22,16:45:00,3,Arkansas,-,-,1,0,0,30,0.5,Prairie,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.77,-91.6,-,-,1,,84,Unmodified
19750222.5.7,Summary,1975-02-22,18:10:00,3,Arkansas,-,-,1,0,1,50,2,Bradley,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.55,-92.25,-,-,1,,85,Unmodified
19750222.5.8,Summary,1975-02-22,18:30:00,3,Arkansas,-,-,1,0,0,60,30.1,Monroe,Lee,St. Francis,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.62,-91.37,34.92,-90.98,1,,86,Unmodified
19750222.47.1,Summary,1975-02-22,21:00:00,3,Tennessee,-,-,1,0,2,150,0.1,Tipton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.57,-89.65,-,-,1,,87,Unmodified
19750222.28.9,Summary,1975-02-22,21:40:00,3,Mississippi,-,-,2,0,3,100,5.2,Tunica,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.55,-90.48,34.6,-90.42,1,,88,Unmodified
19750222.28.10,Summary,1975-02-22,22:00:00,3,Mississippi,-,-,3,0,2,200,26.3,Lafayette,Union,Tippah,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.45,-89.3,34.73,-89,1,,89,Unmodified
19750223.28.11,Summary,1975-02-23,10:20:00,3,Mississippi,-,-,2,0,0,33,0.5,Neshoba,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.78,-88.97,-,-,1,,90,Unmodified
19750223.1.16,Summary,1975-02-23,12:30:00,3,Alabama,-,-,2,0,0,100,1,Walker,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.07,-87,-,-,1,,91,Unmodified
19750223.1.18,Summary,1975-02-23,13:20:00,3,Alabama,-,-,2,0,1,200,2,Cullman,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.22,-87.05,-,-,1,,92,Unmodified
19750223.1.17,Summary,1975-02-23,13:45:00,3,Alabama,-,-,4,1,49,500,14.4,Tuscaloosa,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,33.08,-87.6,33.25,-87.45,1,,93,Unmodified
19750223.1.19,Summary,1975-02-23,14:35:00,3,Alabama,-,-,0,0,0,100,1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,<$50,,33.67,-85.83,-,-,1,,94,Unmodified
19750223.13.5,Summary,1975-02-23,17:10:00,3,Georgia,-,-,1,0,2,50,2,Douglas,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.77,-84.83,-,-,1,,95,Unmodified
19750223.13.6,Summary,1975-02-23,17:30:00,3,Georgia,-,-,1,0,0,30,1,Cobb,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.02,-84.62,-,-,1,,96,Unmodified
19750224.36.1,Summary,1975-02-24,14:30:00,3,New York,-,-,1,0,2,100,0.5,Cattaraugus,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.17,-78.5,-,-,1,,97,Unmodified
19750307.29.1,Summary,1975-03-07,00:27:00,3,Missouri,-,-,2,0,4,20,0.1,St. Louis,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.5,-90.3,-,-,1,,98,Unmodified
19750307.47.2,Summary,1975-03-07,12:20:00,3,Tennessee,-,-,1,0,3,320,9.4,Monroe,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.55,-84.28,35.53,-84.12,1,,99,Unmodified
19750307.47.3,Summary,1975-03-07,12:40:00,3,Tennessee,-,-,1,0,0,200,0.5,Blount,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.6,-83.83,-,-,1,,100,Unmodified
19750307.13.8,Summary,1975-03-07,15:00:00,3,Georgia,-,-,1,0,0,33,0.3,Forsyth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.27,-84.1,-,-,1,,101,Unmodified
19750307.13.7,Summary,1975-03-07,15:30:00,3,Georgia,-,-,1,0,0,50,1,Cobb,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.02,-84.62,-,-,1,,102,Unmodified
19750307.1.20,Summary,1975-03-07,17:30:00,3,Alabama,-,-,0,0,0,50,0.3,Russell,-,-,-,-,-,-,-,-,-,-,-,-,,32.27,-85.27,-,-,1,,103,Unmodified
19750312.21.1,Summary,1975-03-12,04:45:00,3,Kentucky,-,-,0,0,0,10,0.1,Barren,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.82,-86.02,-,-,1,,104,Unmodified
19750312.28.12,Summary,1975-03-12,08:00:00,3,Mississippi,-,-,1,0,0,60,0.2,Bolivar,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.97,-90.93,-,-,1,,105,Unmodified
19750312.28.13,Summary,1975-03-12,08:15:00,3,Mississippi,-,-,2,0,5,50,1,Tallahatchie,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.07,-90.43,-,-,1,,106,Unmodified
19750312.28.14,Summary,1975-03-12,08:15:00,3,Mississippi,-,-,2,0,0,70,2.5,Panola,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.37,-90,-,-,1,,107,Unmodified
19750312.28.15,Summary,1975-03-12,08:25:00,3,Mississippi,-,-,2,0,7,100,1,Tallahatchie,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34,-90.05,-,-,1,,108,Unmodified
19750312.28.16,Summary,1975-03-12,09:00:00,3,Mississippi,-,-,2,0,0,60,1,Yalobusha,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.97,-89.75,-,-,1,,109,Unmodified
19750312.28.17,Summary,1975-03-12,09:10:00,3,Mississippi,-,-,2,0,0,50,12.3,Union,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.53,-89,34.6,-88.8,1,,110,Unmodified
19750312.28.18,Summary,1975-03-12,09:20:00,3,Mississippi,-,-,2,0,0,60,8.5,Calhoun,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.07,-89.4,34.07,-89.25,1,,111,Unmodified
19750312.28.19,Summary,1975-03-12,09:45:00,3,Mississippi,-,-,2,0,1,60,16.8,Chickasaw,Monroe,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34,-88.75,34.02,-88.5,1,,112,Unmodified
19750312.47.4,Summary,1975-03-12,10:30:00,3,Tennessee,-,-,1,0,3,400,12.4,Lawrence,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.13,-87.53,35.23,-87.35,1,,113,Unmodified
19750312.47.5,Summary,1975-03-12,11:45:00,3,Tennessee,-,-,1,0,0,440,20.7,Coffee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.5,-86.25,35.53,-85.88,1,,114,Unmodified
19750312.37.3,Summary,1975-03-12,14:30:00,3,North Carolina,-,-,0,0,0,10,0.1,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,35.37,-83.15,-,-,1,,115,Unmodified
19750313.1.21,Summary,1975-03-13,14:45:00,3,Alabama,-,-,0,0,0,50,0.5,Tuscaloosa,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,33.13,-87.62,-,-,1,,116,Unmodified
19750313.1.22,Summary,1975-03-13,15:55:00,3,Alabama,-,-,1,0,0,50,1,Chilton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.97,-86.75,-,-,1,,117,Unmodified
19750313.13.9,Summary,1975-03-13,17:00:00,3,Georgia,-,-,1,0,0,100,1,Fulton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.52,-84.43,-,-,1,,118,Unmodified
19750313.6.1,Summary,1975-03-13,17:17:00,3,California,-,-,0,0,0,10,0.3,Fresno,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.5,-119.67,-,-,1,,119,Unmodified
19750313.1.23,Summary,1975-03-13,17:55:00,3,Alabama,-,-,1,0,0,10,0.1,Baldwin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.6,-87.85,-,-,1,,120,Unmodified
19750313.13.10,Summary,1975-03-13,18:00:00,3,Georgia,-,-,1,0,0,100,1,Bartow,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.23,-84.95,-,-,1,,121,Unmodified
19750313.12.18,Summary,1975-03-13,19:25:00,3,Florida,-,-,0,0,0,10,0.2,Santa Rosa,-,-,-,-,-,-,-,-,-,-,-,-,,30.77,-87.23,-,-,1,,122,Unmodified
