Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20110101.28.1,Summary,2011-01-01,00:02:00,3,Mississippi,-,-,3,0,2,1300,23.45,Attala,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.0394,-89.8123,33.2213,-89.47,1,,272481,Unmodified
20110101.28.2,Summary,2011-01-01,00:40:00,3,Mississippi,-,-,1,0,0,75,0.61,Choctaw,-,-,-,-,-,-,-,-,-,-,-,$0.065,,33.2625,-89.2957,33.2651,-89.2856,1,,272666,Unmodified
20110101.28.3,Summary,2011-01-01,00:46:00,3,Mississippi,-,-,1,0,0,75,6.52,Choctaw,-,-,-,-,-,-,-,-,-,-,-,$0.02,,33.2839,-89.24,33.2842,-89.1271,1,,272674,Unmodified
20110101.28.4,Summary,2011-01-01,01:15:00,3,Mississippi,-,-,1,0,0,250,1.29,Oktibbeha,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.4386,-88.8419,33.4438,-88.8205,1,,272701,Unmodified
20110101.28.5,Summary,2011-01-01,02:00:00,3,Mississippi,-,-,2,0,0,860,6.07,Kemper,Noxubee,-,-,-,-,-,-,-,-,-,-,$0.8,,32.9012,-88.7666,32.9368,-88.671,1,,272715,Unmodified
20110101.28.6,Summary,2011-01-01,02:25:00,3,Mississippi,-,-,3,0,1,1330,9.63,Noxubee,-,-,-,-,-,-,-,-,-,-,-,$1.5,,33.0609,-88.464,33.1484,-88.3345,1,,272720,Unmodified
20110101.28.7,Summary,2011-01-01,02:56:00,3,Mississippi,-,-,1,0,0,440,11.06,Kemper,-,-,-,-,-,-,-,-,-,-,-,$0.11,,32.6646,-88.8355,32.7495,-88.6743,1,,272723,Unmodified
20110109.48.1,Summary,2011-01-09,03:25:00,3,Texas,-,-,1,0,0,200,23.3,Jim Wells,Nueces,-,-,-,-,-,-,-,-,-,-,$5.01,,27.7107,-97.9663,27.8537,-97.6231,1,,278829,Unmodified
20110117.12.1,Summary,2011-01-17,10:03:00,3,Florida,-,-,0,0,0,20,0.05,Orange,-,-,-,-,-,-,-,-,-,-,-,-,,28.49,-80.865,28.49,-80.865,1,,268346,Unmodified
20110125.12.2,Summary,2011-01-25,15:35:00,3,Florida,-,-,0,0,0,30,0.9,Sumter,-,-,-,-,-,-,-,-,-,-,-,-,,28.873,-82.032,28.884,-82.024,1,,280736,Unmodified
20110125.12.3,Summary,2011-01-25,17:15:00,3,Florida,-,-,0,0,0,30,0.98,Manatee,-,-,-,-,-,-,-,-,-,-,-,-,,27.4602,-82.1379,27.4614,-82.1219,1,,279417,Unmodified
20110125.12.4,Summary,2011-01-25,17:41:00,3,Florida,-,-,0,0,0,30,0.86,Hardee,-,-,-,-,-,-,-,-,-,-,-,-,,27.41,-81.7,27.4109,-81.6861,1,,280739,Unmodified
20110125.12.5,Summary,2011-01-25,18:08:00,3,Florida,-,-,0,0,0,30,1.14,Hardee,-,-,-,-,-,-,-,-,-,-,-,-,,27.46,-81.89,27.4618,-81.8715,1,,280740,Unmodified
20110125.12.6,Summary,2011-01-25,18:40:00,3,Florida,-,-,0,0,0,50,0.32,Lee,-,-,-,-,-,-,-,-,-,-,-,$0.1,,26.7159,-81.5996,26.7172,-81.5946,1,,280751,Unmodified
20110125.12.7,Summary,2011-01-25,19:09:00,3,Florida,-,-,0,0,0,30,0.93,Highlands,-,-,-,-,-,-,-,-,-,-,-,$0.005,,27.4391,-81.3698,27.4437,-81.3555,1,,280806,Unmodified
20110125.12.8,Summary,2011-01-25,21:50:00,3,Florida,-,-,0,0,0,50,0.2,Palm Beach,-,-,-,-,-,-,-,-,-,-,-,$0.02,,26.3459,-80.1321,26.3448,-80.1292,1,,281559,Unmodified
20110201.48.2,Summary,2011-02-01,06:10:00,3,Texas,-,-,1,0,0,100,0.64,Rusk,-,-,-,-,-,-,-,-,-,-,-,$0.06,,32.291,-94.6588,32.2917,-94.6479,1,,276331,Unmodified
20110201.22.1,Summary,2011-02-01,08:24:00,3,Louisiana,-,-,0,0,0,50,6.03,Sabine,-,-,-,-,-,-,-,-,-,-,-,$0.001,,31.6396,-93.4925,31.66,-93.3929,1,,276336,Unmodified
20110201.1.1,Summary,2011-02-01,20:06:00,3,Alabama,-,-,0,0,0,40,1.59,Henry,-,-,-,-,-,-,-,-,-,-,-,$0.15,,31.5515,-85.1902,31.56,-85.1651,1,,281741,Unmodified
20110211.15.1,Summary,2011-02-11,18:15:00,3,Hawaii,-,-,0,0,0,10,0.01,Maui,-,-,-,-,-,-,-,-,-,-,-,-,,20.7719,-156.448,20.7719,-156.448,1,,277086,Unmodified
20110224.5.1,Summary,2011-02-24,15:53:00,3,Arkansas,-,-,1,0,0,80,11.09,Saline,Perry,Pulaski,-,-,-,-,-,-,-,-,-,$0.165,,34.7782,-92.8653,34.8804,-92.7182,1,,275388,Unmodified
20110224.5.2,Summary,2011-02-24,16:56:00,3,Arkansas,-,-,1,0,0,100,2.32,Lonoke,-,-,-,-,-,-,-,-,-,-,-,$0.075,,34.7304,-92.0772,34.7477,-92.0422,1,,275383,Unmodified
20110224.5.3,Summary,2011-02-24,17:03:00,3,Arkansas,-,-,1,0,0,235,1.57,Lonoke,-,-,-,-,-,-,-,-,-,-,-,$0.4,,34.7708,-91.9045,34.783,-91.8812,1,,275386,Unmodified
20110224.21.1,Summary,2011-02-24,18:15:00,3,Kentucky,-,-,0,0,0,50,1.11,Fulton,-,-,-,-,-,-,-,-,-,-,-,$0.03,,36.5602,-89.1789,36.5625,-89.159,1,,278689,Unmodified
20110224.21.2,Summary,2011-02-24,18:32:00,3,Kentucky,-,-,1,0,0,100,7.18,Fulton,Hickman,Graves,-,-,-,-,-,-,-,-,-,$0.08,,36.5256,-88.889,36.55,-88.765,1,,278687,Unmodified
20110224.22.2,Summary,2011-02-24,19:25:00,3,Louisiana,-,-,1,0,0,75,6.5,West Carroll,-,-,-,-,-,-,-,-,-,-,-,$0.75,,32.9763,-91.4311,32.9986,-91.3221,1,,290092,Unmodified
20110224.28.8,Summary,2011-02-24,19:50:00,3,Mississippi,-,-,2,0,0,400,7.34,Issaquena,Sharkey,-,-,-,-,-,-,-,-,-,-,<$50,,33,-90.96,33.015,-90.835,1,,290152,Unmodified
