Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19820103.28.1,Summary,1982-01-03,14:55:00,3,Mississippi,-,-,3,1,17,300,11,Newton,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,32.25,-89.17,32.38,-89.05,1,,1,Unmodified
19820103.1.1,Summary,1982-01-03,16:18:00,3,Alabama,-,-,2,0,0,140,15,Chilton,Coosa,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.75,-86.52,32.83,-86.35,1,,2,Unmodified
19820103.5.1,Summary,1982-01-03,16:45:00,3,Arkansas,-,-,0,0,0,10,0.2,Lee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.8,-90.67,-,-,1,,3,Unmodified
19820103.5.2,Summary,1982-01-03,17:15:00,3,Arkansas,-,-,1,0,0,17,0.5,Phillips,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.52,-90.58,-,-,1,,4,Unmodified
19820103.1.2,Summary,1982-01-03,17:22:00,3,Alabama,-,-,2,0,12,80,8,Autauga,Chilton,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.68,-86.57,32.78,-86.48,1,,5,Unmodified
19820103.1.3,Summary,1982-01-03,17:25:00,3,Alabama,-,-,1,0,0,77,1.5,Autauga,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.67,-86.52,-,-,1,,6,Unmodified
19820103.1.4,Summary,1982-01-03,17:30:00,3,Alabama,-,-,1,0,4,13,0.1,Chilton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.83,-86.65,-,-,1,,7,Unmodified
19820103.1.5,Summary,1982-01-03,22:40:00,3,Alabama,-,-,2,0,0,100,0.5,Cullman,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.22,-86.73,-,-,1,,8,Unmodified
19820103.1.6,Summary,1982-01-03,22:45:00,3,Alabama,-,-,2,0,1,100,2.5,Marshall,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.35,-86.45,-,-,1,,9,Unmodified
19820103.1.7,Summary,1982-01-03,23:45:00,3,Alabama,-,-,1,0,0,40,1,Monroe,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.52,-87.33,-,-,1,,10,Unmodified
19820104.13.1,Summary,1982-01-04,01:35:00,3,Georgia,-,-,1,0,0,20,0.1,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.32,-84.42,-,-,1,,11,Unmodified
19820107.1.8,Summary,1982-01-07,14:00:00,3,Alabama,-,-,1,0,0,50,1,Houston,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.2,-85.32,-,-,1,,12,Unmodified
19820114.12.1,Summary,1982-01-14,08:00:00,3,Florida,-,-,1,0,0,100,1,Lee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,26.52,-81.6,-,-,1,,13,Unmodified
