Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19630110.47.1,Summary,1963-01-10,23:55:00,3,Tennessee,-,-,3,0,4,400,4,Maury,Williamson,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,35.75,-86.93,35.78,-86.87,1,,1,Unmodified
19630111.22.1,Summary,1963-01-11,11:45:00,3,Louisiana,-,-,1,0,3,100,15.7,Washington,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.9,-90,29.97,-89.75,1,,2,Unmodified
19630111.13.1,Summary,1963-01-11,17:30:00,3,Georgia,-,-,2,0,0,40,5.2,Upson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.9,-84.33,32.92,-84.25,1,,3,Unmodified
19630111.18.1,Summary,1963-01-11,23:35:00,3,Indiana,-,-,2,0,0,150,5.1,Scott,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.68,-85.85,38.73,-85.78,1,,4,Unmodified
19630113.13.2,Summary,1963-01-13,05:00:00,3,Georgia,-,-,2,0,0,300,1,Brantley,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.33,-81.8,-,-,1,,5,Unmodified
19630119.1.1,Summary,1963-01-19,13:00:00,3,Alabama,-,-,2,0,0,10,3.3,Clarke,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.72,-87.78,31.75,-87.75,1,,6,Unmodified
19630120.1.2,Summary,1963-01-20,15:00:00,3,Alabama,-,-,1,0,0,10,14.1,Coffee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.23,-86.05,31.32,-85.83,1,,7,Unmodified
19630120.13.3,Summary,1963-01-20,15:50:00,3,Georgia,-,-,2,0,1,400,16.4,Schley,Macon,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.25,-84.3,32.3,-84.03,1,,8,Unmodified
19630120.13.4,Summary,1963-01-20,16:00:00,3,Georgia,-,-,1,1,4,500,70.2,Clay,Randolph,Terrell,Lee,Crisp,-,-,-,-,-,-,-,$500K-$5M,,31.6,-85.05,31.87,-83.9,1,,9,Unmodified
19630120.13.5,Summary,1963-01-20,16:00:00,3,Georgia,-,-,2,0,2,30,0.5,Twiggs,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.63,-83.3,-,-,1,,10,Unmodified
19630120.13.6,Summary,1963-01-20,16:30:00,3,Georgia,-,-,2,0,1,33,7.9,Houston,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.5,-83.73,32.5,-83.6,1,,11,Unmodified
19630120.13.7,Summary,1963-01-20,16:30:00,3,Georgia,-,-,1,0,0,33,8.2,Wilcox,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.95,-83.58,31.95,-83.45,1,,12,Unmodified
