Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19620105.12.1,Summary,1962-01-05,16:10:00,3,Florida,-,-,2,1,30,100,2.5,Okaloosa,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,30.77,-86.6,-,-,1,,1,Unmodified
19620105.12.2,Summary,1962-01-05,16:10:00,3,Florida,-,-,2,0,0,100,2.5,Okaloosa,-,-,-,-,-,-,-,-,-,-,-,-,,30.77,-86.6,-,-,1,,2,Unmodified
19620105.1.1,Summary,1962-01-05,16:30:00,3,Alabama,-,-,2,0,0,10,0.1,Covington,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.3,-86.5,-,-,1,,3,Unmodified
19620105.12.3,Summary,1962-01-05,17:00:00,3,Florida,-,-,2,0,0,77,0.1,Okaloosa,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.37,-86.5,-,-,1,,4,Unmodified
19620105.1.2,Summary,1962-01-05,17:30:00,3,Alabama,-,-,2,0,0,10,2,Pike,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.75,-86,-,-,1,,5,Unmodified
19620105.13.1,Summary,1962-01-05,22:00:00,3,Georgia,-,-,1,0,0,800,1,Early,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.43,-85,-,-,1,,6,Unmodified
19620105.1.3,Summary,1962-01-05,22:30:00,3,Alabama,-,-,1,0,0,10,5.1,Houston,Henry,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.3,-85.42,31.35,-85.37,1,,7,Unmodified
19620106.13.2,Summary,1962-01-06,05:00:00,3,Georgia,-,-,1,0,0,300,2,Twiggs,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.68,-83.4,-,-,1,,8,Unmodified
19620106.13.3,Summary,1962-01-06,06:20:00,3,Georgia,-,-,2,0,0,300,5.4,Bacon,Appling,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.6,-82.4,31.65,-82.33,1,,9,Unmodified
19620106.45.1,Summary,1962-01-06,07:15:00,3,South Carolina,-,-,1,0,1,100,1,McCormick,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.85,-82.25,-,-,1,,10,Unmodified
19620106.51.1,Summary,1962-01-06,14:30:00,3,Virginia,-,-,2,0,0,10,0.1,Halifax,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.58,-78.73,-,-,1,,11,Unmodified
19620127.42.1,Summary,1962-01-27,01:30:00,3,Pennsylvania,-,-,1,0,0,200,0.1,Luzerne,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.07,-76.22,-,-,1,,12,Unmodified
19620208.29.1,Summary,1962-02-08,22:00:00,3,Missouri,-,-,2,0,0,30,0.1,Mississippi,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.72,-89.32,-,-,1,,13,Unmodified
19620208.29.2,Summary,1962-02-08,23:15:00,3,Missouri,-,-,1,0,0,17,0.2,Pemiscot,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.27,-89.82,-,-,1,,14,Unmodified
19620209.45.2,Summary,1962-02-09,17:00:00,3,South Carolina,-,-,1,0,0,80,1.5,Lee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.13,-80.2,-,-,1,,15,Unmodified
