Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19760107.12.1,Summary,1976-01-07,12:00:00,3,Florida,-,-,0,0,0,10,0.1,Escambia,-,-,-,-,-,-,-,-,-,-,-,-,,30.38,-87.35,-,-,1,,1,Unmodified
19760108.12.2,Summary,1976-01-08,10:00:00,3,Florida,-,-,0,0,0,10,0.1,Pinellas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,27.77,-82.67,-,-,1,,2,Unmodified
19760113.18.1,Summary,1976-01-13,13:15:00,3,Indiana,-,-,1,0,0,100,2,Daviess,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.57,-87.08,-,-,1,,3,Unmodified
19760113.18.2,Summary,1976-01-13,14:14:00,3,Indiana,-,-,1,0,0,77,0.8,Jackson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.92,-85.97,-,-,1,,4,Unmodified
19760113.18.3,Summary,1976-01-13,14:50:00,3,Indiana,-,-,0,0,0,50,1,Harrison,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.03,-86.08,-,-,1,,5,Unmodified
19760113.39.1,Summary,1976-01-13,16:00:00,3,Ohio,-,-,1,0,0,10,0.1,Clark,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.93,-84.03,-,-,1,,6,Unmodified
19760113.1.1,Summary,1976-01-13,19:05:00,3,Alabama,-,-,2,0,1,50,0.3,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.52,-86.82,-,-,1,,7,Unmodified
19760125.48.1,Summary,1976-01-25,02:10:00,3,Texas,-,-,1,0,0,10,0.1,Nacogdoches,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.6,-94.85,-,-,1,,8,Unmodified
19760125.22.1,Summary,1976-01-25,11:30:00,3,Louisiana,-,-,1,0,1,10,0.1,Vernon,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.08,-93.35,-,-,1,,9,Unmodified
19760125.22.2,Summary,1976-01-25,12:03:00,3,Louisiana,-,-,1,0,0,10,0.1,Concordia,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.37,-91.82,-,-,1,,10,Unmodified
