Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20050107.28.1,Summary,2005-01-07,17:17:00,3,Mississippi,-,-,1,0,0,100,0.6,Hinds,-,-,-,-,-,-,-,-,-,-,-,$0.05,,32.37,-90.22,32.37,-90.22,1,,619,Unmodified
20050107.28.2,Summary,2005-01-07,18:55:00,3,Mississippi,-,-,1,0,0,200,2,Lincoln,-,-,-,-,-,-,-,-,-,-,-,$0.06,,31.4,-90.4,31.4,-90.37,1,,620,Unmodified
20050107.28.3,Summary,2005-01-07,20:10:00,3,Mississippi,-,-,0,0,0,20,0.2,Walthall,-,-,-,-,-,-,-,-,-,-,-,$0.004,,31.05,-90.23,31.05,-90.23,1,,37,Unmodified
20050107.28.4,Summary,2005-01-07,21:35:00,3,Mississippi,-,-,2,0,0,300,3,Lamar,-,-,-,-,-,-,-,-,-,-,-,$0.2,,31.18,-89.45,31.2,-89.42,1,,621,Unmodified
20050107.28.5,Summary,2005-01-07,21:53:00,3,Mississippi,-,-,1,0,0,100,2,Forrest,-,-,-,-,-,-,-,-,-,-,-,$0.12,,31.23,-89.32,31.23,-89.32,1,,622,Unmodified
20050107.1.1,Summary,2005-01-07,23:12:00,3,Alabama,-,-,0,0,0,75,0.8,Hale,-,-,-,-,-,-,-,-,-,-,-,$0.03,,32.67,-87.63,32.67,-87.62,1,,6,Unmodified
20050108.6.1,Summary,2005-01-08,18:45:00,3,California,-,-,1,0,0,-,0.1,Butte,-,-,-,-,-,-,-,-,-,-,-,$0.02,,39.45,-121.57,39.45,-121.57,1,,417,Unmodified
20050109.15.1,Summary,2005-01-09,00:50:00,3,Hawaii,-,-,0,0,0,10,5,Kauai,-,-,-,-,-,-,-,-,-,-,-,-,,21.95,-159.68,21.95,-159.6,1,,7,Unmodified
20050109.6.2,Summary,2005-01-09,19:11:00,3,California,-,-,0,0,0,25,0.1,Riverside,-,-,-,-,-,-,-,-,-,-,-,$0.01,,33.72,-116.97,33.72,-116.97,1,,11,Unmodified
20050110.6.3,Summary,2005-01-10,08:45:00,3,California,-,-,0,0,0,1,0.1,Ventura,-,-,-,-,-,-,-,-,-,-,-,-,,34.23,-119.17,34.23,-119.17,1,,10,Unmodified
20050111.6.4,Summary,2005-01-11,08:50:00,3,California,-,-,0,0,0,-,0.1,Solano,-,-,-,-,-,-,-,-,-,-,-,-,,38.37,-121.98,38.37,-121.98,1,,418,Unmodified
20050112.29.1,Summary,2005-01-12,20:56:00,3,Missouri,-,-,0,0,0,100,1,Ozark,-,-,-,-,-,-,-,-,-,-,-,$0.05,,36.58,-92.28,36.58,-92.28,1,,5,Unmodified
20050112.29.2,Summary,2005-01-12,21:30:00,3,Missouri,-,-,1,0,0,440,16,Howell,-,-,-,-,-,-,-,-,-,-,-,$0.3,,36.87,-91.9,37.03,-91.68,1,,3,Unmodified
20050112.29.3,Summary,2005-01-12,21:50:00,3,Missouri,-,-,0,0,0,220,2,Shannon,-,-,-,-,-,-,-,-,-,-,-,$0.1,,37.02,-91.68,37.02,-91.62,1,,4,Unmodified
20050112.22.1,Summary,2005-01-12,22:58:00,3,Louisiana,-,-,2,0,12,250,15,Claiborne,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.73,-93.13,32.78,-92.98,1,,509,Unmodified
20050112.5.1,Summary,2005-01-12,23:25:00,3,Arkansas,-,-,3,2,13,900,24,Union,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.02,-92.73,33.23,-92.45,1,,510,Unmodified
20050113.17.1,Summary,2005-01-13,03:05:00,3,Illinois,-,-,1,0,0,100,11,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$0.07,,37.2,-89.18,37.3,-89.02,1,,8,Unmodified
20050113.28.6,Summary,2005-01-13,07:07:00,3,Mississippi,-,-,1,0,0,40,0.4,Monroe,-,-,-,-,-,-,-,-,-,-,-,$0.05,,33.93,-88.48,33.93,-88.48,1,,1,Unmodified
20050113.28.7,Summary,2005-01-13,08:35:00,3,Mississippi,-,-,0,0,0,20,0.1,Pearl River,-,-,-,-,-,-,-,-,-,-,-,$0.01,,30.53,-89.68,30.53,-89.68,1,,36,Unmodified
20050113.13.1,Summary,2005-01-13,16:58:00,3,Georgia,-,-,1,2,5,100,3,Early,Calhoun,-,-,-,-,-,-,-,-,-,-,$0.26,,31.4,-84.73,31.43,-84.75,1,,623,Unmodified
20050113.13.2,Summary,2005-01-13,17:15:00,3,Georgia,-,-,0,0,0,30,0.1,McDuffie,-,-,-,-,-,-,-,-,-,-,-,-,,33.5,-82.42,33.5,-82.42,1,,614,Unmodified
20050113.13.3,Summary,2005-01-13,17:37:00,3,Georgia,-,-,0,0,0,40,0.2,Columbia,-,-,-,-,-,-,-,-,-,-,-,-,,33.68,-82.33,33.68,-82.33,1,,615,Unmodified
20050113.13.4,Summary,2005-01-13,17:40:00,3,Georgia,-,-,0,0,0,30,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,33.75,-82.32,33.75,-82.32,1,,616,Unmodified
20050113.45.1,Summary,2005-01-13,17:52:00,3,South Carolina,-,-,0,0,0,40,0.2,McCormick,-,-,-,-,-,-,-,-,-,-,-,-,,33.8,-82.2,33.8,-82.2,1,,617,Unmodified
20050113.45.2,Summary,2005-01-13,18:13:00,3,South Carolina,-,-,2,0,1,350,12,Laurens,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,34.4,-82.13,34.55,-82.02,1,,112,Unmodified
20050113.45.3,Summary,2005-01-13,18:46:00,3,South Carolina,-,-,0,0,0,40,11,Newberry,-,-,-,-,-,-,-,-,-,-,-,-,,34.2,-81.87,34.38,-81.77,1,,618,Unmodified
20050114.37.1,Summary,2005-01-14,00:45:00,3,North Carolina,-,-,2,0,0,100,0.3,Rowan,-,-,-,-,-,-,-,-,-,-,-,$0.5,,35.57,-80.38,35.57,-80.38,1,,113,Unmodified
20050114.37.2,Summary,2005-01-14,03:45:00,3,North Carolina,-,-,0,0,0,50,0.3,Orange,-,-,-,-,-,-,-,-,-,-,-,-,,36.15,-79.07,36.15,-79.07,1,,2,Unmodified
20050114.51.1,Summary,2005-01-14,04:30:00,3,Virginia,-,-,0,0,0,30,0.8,Hanover,-,-,-,-,-,-,-,-,-,-,-,$0.01,,37.85,-77.58,37.85,-77.58,1,,624,Unmodified
20050114.51.2,Summary,2005-01-14,04:55:00,3,Virginia,-,-,1,0,0,50,0.5,Mecklenburg,-,-,-,-,-,-,-,-,-,-,-,$0.01,,36.7,-78.13,36.7,-78.13,1,,625,Unmodified
20050114.51.3,Summary,2005-01-14,06:25:00,3,Virginia,-,-,1,0,0,50,7,Richmond,-,-,-,-,-,-,-,-,-,-,-,$0.01,,37.92,-76.77,37.97,-76.67,1,,626,Unmodified
20050114.51.4,Summary,2005-01-14,06:45:00,3,Virginia,-,-,1,0,0,60,1,Northumberland,-,-,-,-,-,-,-,-,-,-,-,$0.01,,37.7,-76.32,37.7,-76.32,1,,627,Unmodified
20050127.6.5,Summary,2005-01-27,21:30:00,3,California,-,-,1,0,0,25,0.5,Sonoma,-,-,-,-,-,-,-,-,-,-,-,$0.15,,38.62,-123.12,38.62,-123.12,1,,9,Unmodified
20050219.6.6,Summary,2005-02-19,09:42:00,3,California,-,-,0,0,0,20,0.2,Orange,-,-,-,-,-,-,-,-,-,-,-,$0.01,,33.67,-118,33.67,-118,1,,16,Unmodified
