Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19800111.39.1,Summary,1980-01-11,12:45:00,3,Ohio,-,-,0,0,0,40,0.3,Wood,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.57,-83.63,-,-,1,,1,Unmodified
19800114.6.1,Summary,1980-01-14,15:30:00,3,California,-,-,1,0,1,67,0.3,Stanislaus,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.48,-121.88,-,-,1,,2,Unmodified
19800123.12.1,Summary,1980-01-23,01:30:00,3,Florida,-,-,0,0,0,17,0.3,Gulf,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.83,-85.3,-,-,1,,3,Unmodified
19800123.12.2,Summary,1980-01-23,04:30:00,3,Florida,-,-,0,0,0,10,0.1,Columbia,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.03,-82.67,-,-,1,,4,Unmodified
19800128.6.2,Summary,1980-01-28,15:15:00,3,California,-,-,0,0,0,10,0.4,Los Angeles,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.88,-118.3,-,-,1,,5,Unmodified
19800207.48.1,Summary,1980-02-07,18:00:00,3,Texas,-,-,1,0,0,10,31.1,Parmer,Castro,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.4,-102.85,34.5,-102.32,1,,6,Unmodified
19800215.6.3,Summary,1980-02-15,17:00:00,3,California,-,-,0,0,0,10,1,Tulare,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.55,-119.38,-,-,1,,7,Unmodified
19800217.12.3,Summary,1980-02-17,05:00:00,3,Florida,-,-,0,0,0,10,1,Collier,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,26.08,-81.75,-,-,1,,8,Unmodified
19800219.6.4,Summary,1980-02-19,16:05:00,3,California,-,-,1,0,2,10,1.7,Fresno,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.77,-119.72,-,-,1,,9,Unmodified
19800220.6.5,Summary,1980-02-20,20:00:00,3,California,-,-,1,0,0,10,0.1,San Diego,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.78,-117.2,-,-,1,,10,Unmodified
