Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20150103.28.549199,Summary,2015-01-03,14:05:00,3,Mississippi,-,-,0,0,0,50,0.08,Lawrence,-,-,-,-,-,-,-,-,-,-,-,$0.001,,31.43,-89.96,31.43,-89.96,1,,549199,Unmodified
20150103.28.549208,Summary,2015-01-03,14:36:00,3,Mississippi,-,-,1,0,0,50,1.88,Covington,-,-,-,-,-,-,-,-,-,-,-,$0.02,,31.68,-89.68,31.6972,-89.6553,1,,549208,Unmodified
20150103.28.549220,Summary,2015-01-03,14:39:00,3,Mississippi,-,-,1,0,0,100,1.03,Covington,-,-,-,-,-,-,-,-,-,-,-,$0.04,,31.7,-89.65,31.7064,-89.6341,1,,549220,Unmodified
20150103.28.549233,Summary,2015-01-03,15:04:00,3,Mississippi,-,-,2,0,0,200,8.03,Jasper,Newton,-,-,-,-,-,-,-,-,-,-,$0.507,,32.1304,-89.0711,32.2245,-88.9909,1,,549233,Unmodified
20150103.28.549251,Summary,2015-01-03,15:24:00,3,Mississippi,-,-,1,0,0,100,9.89,Newton,Lauderdale,-,-,-,-,-,-,-,-,-,-,$0.03,,32.27,-88.93,32.3834,-88.8275,1,,549251,Unmodified
20150103.28.549262,Summary,2015-01-03,15:48:00,3,Mississippi,-,-,1,0,0,50,3.56,Lauderdale,-,-,-,-,-,-,-,-,-,-,-,$0.047,,32.47,-88.74,32.509,-88.7,1,,549262,Unmodified
20150103.1.556256,Summary,2015-01-03,16:06:00,3,Alabama,-,-,0,0,0,100,0.67,Sumter,-,-,-,-,-,-,-,-,-,-,-,-,,32.4312,-88.3707,32.437,-88.3615,1,,556256,Unmodified
20150103.28.549313,Summary,2015-01-03,16:31:00,3,Mississippi,-,-,1,0,0,50,2.57,Lauderdale,-,-,-,-,-,-,-,-,-,-,-,$0.02,,32.4876,-88.482,32.4986,-88.4398,1,,549313,Unmodified
20150103.1.556257,Summary,2015-01-03,16:36:00,3,Alabama,-,-,1,0,0,200,1.23,Sumter,-,-,-,-,-,-,-,-,-,-,-,-,,32.8062,-88.2937,32.8211,-88.2822,1,,556257,Unmodified
20150103.1.555405,Summary,2015-01-03,16:52:00,3,Alabama,-,-,0,0,0,50,0.11,Monroe,-,-,-,-,-,-,-,-,-,-,-,$0.01,,31.6566,-87.1667,31.657,-87.1649,1,,555405,Unmodified
20150103.28.549290,Summary,2015-01-03,16:53:00,3,Mississippi,-,-,0,0,0,50,0.25,Lowndes,-,-,-,-,-,-,-,-,-,-,-,$0.005,,33.73,-88.29,33.73,-88.29,1,,549290,Unmodified
20150103.1.556258,Summary,2015-01-03,16:55:00,3,Alabama,-,-,1,0,0,400,1.61,Greene,-,-,-,-,-,-,-,-,-,-,-,-,,32.9596,-88.1268,32.9827,-88.1229,1,,556258,Unmodified
