Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19890104.4.1,Summary,1989-01-04,13:00:00,3,Arizona,-,-,0,0,0,20,0.5,Maricopa,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.43,-112.15,-,-,1,,1,Unmodified
19890107.17.1,Summary,1989-01-07,16:32:00,3,Illinois,-,-,0,0,0,20,0.5,Franklin,-,-,-,-,-,-,-,-,-,-,-,-,,38.02,-88.8,-,-,1,,2,Unmodified
19890107.17.2,Summary,1989-01-07,16:55:00,3,Illinois,-,-,2,0,6,100,27,Hamilton,White,Wayne,Edwards,Wabash,-,-,-,-,-,-,-,$500K-$5M,,38.22,-88.4,38.4,-87.95,1,,3,Unmodified
19890107.18.2,Summary,1989-01-07,17:00:00,3,Indiana,-,-,0,0,0,30,0.1,Knox,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.53,-87.52,-,-,1,,6,Unmodified
19890107.17.3,Summary,1989-01-07,17:10:00,3,Illinois,-,-,1,0,0,50,0.5,White,-,-,-,-,-,-,-,-,-,-,-,-,,38.23,-88.37,-,-,1,,4,Unmodified
19890107.17.4,Summary,1989-01-07,17:24:00,3,Indiana,Illinois,-,4,0,55,200,19,Knox,Wabash,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,38.48,-87.78,38.62,-87.43,2,,5,Unmodified
19890107.17.4,State,1989-01-07,16:30:00,3,Indiana,,,4,0,5,100,12,Knox,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.58,-87.7,38.62,-87.43,2,,5,Unmodified
19890107.17.4,State,1989-01-07,17:24:00,3,Illinois,,,4,0,50,200,7,Wabash,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,38.48,-87.78,38.58,-87.7,2,,5,Unmodified
19890107.18.3,Summary,1989-01-07,19:15:00,3,Indiana,-,-,1,0,0,50,4.5,Decatur,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.23,-85.62,39.28,-85.57,1,,7,Unmodified
19890107.28.1,Summary,1989-01-07,22:00:00,3,Mississippi,-,-,2,0,0,100,4,Monroe,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.8,-88.68,33.8,-88.6,1,,8,Unmodified
19890107.28.2,Summary,1989-01-07,22:05:00,3,Mississippi,-,-,1,0,0,60,2,Monroe,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.98,-88.23,-,-,1,,9,Unmodified
19890110.49.1,Summary,1989-01-10,11:10:00,3,Utah,-,-,1,0,0,23,0.2,Salt Lake,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.58,-111.88,-,-,1,,10,Unmodified
19890122.12.1,Summary,1989-01-22,01:00:00,3,Florida,-,-,0,0,0,30,0.5,Brevard,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,28.08,-80.57,-,-,1,,11,Unmodified
19890125.48.1,Summary,1989-01-25,13:00:00,3,Texas,-,-,1,0,3,73,0.5,Bell,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.2,-97.3,-,-,1,,12,Unmodified
19890129.48.2,Summary,1989-01-29,13:53:00,3,Texas,-,-,0,0,0,10,0.2,Brazoria,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.87,-95.43,-,-,1,,13,Unmodified
19890129.48.3,Summary,1989-01-29,14:20:00,3,Texas,-,-,0,0,0,10,0.2,Brazoria,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.95,-95.35,-,-,1,,14,Unmodified
19890211.15.1,Summary,1989-02-11,02:15:00,3,Hawaii,-,-,0,0,0,10,0.2,Honolulu,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,21.5,-158,21.5,-158,1,,15,Unmodified
19890220.22.1,Summary,1989-02-20,12:33:00,3,Louisiana,-,-,1,0,0,33,1.5,Rapides,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.3,-92.52,-,-,1,,16,Unmodified
19890220.22.2,Summary,1989-02-20,12:50:00,3,Louisiana,-,-,1,0,0,43,7,Rapides,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.27,-92.48,31.35,-92.45,1,,17,Unmodified
19890220.22.3,Summary,1989-02-20,14:10:00,3,Louisiana,-,-,1,0,0,40,3,Catahoula,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.67,-91.85,31.68,-91.8,1,,18,Unmodified
19890220.28.3,Summary,1989-02-20,20:15:00,3,Mississippi,-,-,1,0,0,100,7,Hinds,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.2,-90.4,32.25,-90.27,1,,19,Unmodified
19890220.28.4,Summary,1989-02-20,20:18:00,3,Mississippi,-,-,1,0,0,120,9.5,Hinds,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.23,-90.38,32.28,-90.22,1,,20,Unmodified
19890220.1.1,Summary,1989-02-20,21:30:00,3,Alabama,-,-,2,0,0,440,9,Lamar,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,33.95,-88.13,34.05,-88.05,1,,21,Unmodified
19890220.1.2,Summary,1989-02-20,22:00:00,3,Alabama,-,-,2,0,0,440,10,Marion,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.03,-87.98,34.13,-87.82,1,,22,Unmodified
19890220.28.5,Summary,1989-02-20,22:00:00,3,Mississippi,-,-,2,0,0,100,2.5,Monroe,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.78,-88.55,-,-,1,,23,Unmodified
19890220.1.3,Summary,1989-02-20,23:00:00,3,Alabama,-,-,2,0,0,200,5,Winston,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.25,-87.6,34.3,-87.53,1,,24,Unmodified
19890220.28.6,Summary,1989-02-20,23:02:00,3,Mississippi,-,-,1,0,0,80,8,Jasper,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.87,-89.33,31.87,-89.17,1,,25,Unmodified
19890220.28.7,Summary,1989-02-20,23:25:00,3,Mississippi,-,-,1,0,0,60,5,Jasper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.87,-89.03,31.85,-88.97,1,,26,Unmodified
19890221.12.2,Summary,1989-02-21,00:00:00,3,Florida,-,-,1,0,0,50,0.5,Okaloosa,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.8,-86.42,-,-,1,,27,Unmodified
19890221.45.1,Summary,1989-02-21,07:00:00,3,South Carolina,-,-,1,0,0,10,0.2,Lexington,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.98,-81.13,-,-,1,,28,Unmodified
19890221.45.2,Summary,1989-02-21,07:50:00,3,South Carolina,-,-,0,0,0,20,0.2,Chesterfield,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.65,-80.32,-,-,1,,29,Unmodified
19890221.45.3,Summary,1989-02-21,08:48:00,3,South Carolina,-,-,0,0,1,130,1,Dillon,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.5,-79.37,-,-,1,,30,Unmodified
19890221.37.1,Summary,1989-02-21,11:00:00,3,North Carolina,-,-,1,0,0,100,2,Onslow,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.85,-77.58,-,-,1,,31,Unmodified
19890221.37.2,Summary,1989-02-21,12:10:00,3,North Carolina,-,-,1,0,0,20,0.5,Chowan,-,-,-,-,-,-,-,-,-,-,-,-,,36.02,-76.57,-,-,1,,32,Unmodified
19890302.6.1,Summary,1989-03-02,18:20:00,3,California,-,-,0,0,0,10,0.1,Fresno,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.78,-119.77,-,-,1,,33,Unmodified
19890302.49.2,Summary,1989-03-02,20:15:00,3,Utah,-,-,1,0,0,10,0.2,Salt Lake,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.7,-112.1,-,-,1,,34,Unmodified
19890304.22.4,Summary,1989-03-04,17:30:00,3,Louisiana,-,-,1,0,0,50,3,Tensas,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.97,-91.27,31.95,-91.23,1,,35,Unmodified
19890304.28.8,Summary,1989-03-04,19:05:00,3,Mississippi,-,-,1,0,0,70,11,Hinds,Madison,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.45,-90.33,32.53,-90.25,1,,36,Unmodified
19890304.28.9,Summary,1989-03-04,19:15:00,3,Mississippi,-,-,3,0,5,350,11,Hinds,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,32.38,-90.37,32.45,-90.27,1,,37,Unmodified
19890304.28.10,Summary,1989-03-04,19:35:00,3,Mississippi,-,-,1,0,0,60,5,Madison,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.43,-90.18,32.5,-90.17,1,,38,Unmodified
19890305.28.11,Summary,1989-03-05,05:10:00,3,Mississippi,-,-,1,0,0,60,1,Monroe,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.7,-88.45,-,-,1,,39,Unmodified
19890305.28.12,Summary,1989-03-05,09:20:00,3,Mississippi,-,-,1,0,0,40,0.7,Jasper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.9,-89.3,-,-,1,,40,Unmodified
19890305.1.4,Summary,1989-03-05,13:00:00,3,Alabama,-,-,0,0,0,20,0.3,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.68,-86.87,-,-,1,,41,Unmodified
19890305.13.1,Summary,1989-03-05,17:10:00,3,Georgia,-,-,1,0,0,100,3.7,Haralson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.85,-85.33,33.88,-85.28,1,,43,Unmodified
19890305.1.5,Summary,1989-03-05,17:35:00,3,Alabama,-,-,2,0,2,100,20,Talladega,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,33.27,-86.37,33.43,-86.1,1,,42,Unmodified
19890305.1.6,Summary,1989-03-05,19:30:00,3,Alabama,-,-,1,0,0,200,5,Pike,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,31.63,-85.82,31.65,-85.75,1,,44,Unmodified
19890305.1.7,Summary,1989-03-05,19:40:00,3,Alabama,Georgia,-,2,1,6,167,45.5,Chambers,Randolph,Heard,Coweta,-,-,-,-,-,-,-,-,$500K-$5M,,32.9,-85.52,33.47,-84.83,2,,45,Unmodified
19890305.1.7,State,1989-03-05,19:40:00,3,Alabama,,,2,0,0,167,15.5,Chambers,Randolph,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,32.9,-85.52,33.17,-85.23,2,,45,Unmodified
19890305.1.7,State,1989-03-05,20:00:00,3,Georgia,,,2,1,6,167,30,Heard,Coweta,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,33.17,-85.23,33.47,-84.83,2,,45,Unmodified
19890305.13.3,Summary,1989-03-05,19:47:00,3,Georgia,-,-,1,0,0,50,1.9,Troup,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.08,-85.02,-,-,1,,46,Unmodified
19890305.13.4,Summary,1989-03-05,20:12:00,3,Georgia,-,-,3,0,23,120,14,Coweta,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,33.28,-84.83,33.42,-84.68,1,,47,Unmodified
19890306.45.4,Summary,1989-03-06,11:30:00,3,South Carolina,-,-,0,0,0,10,0.5,York,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.02,-80.93,-,-,1,,48,Unmodified
19890307.12.3,Summary,1989-03-07,09:30:00,3,Florida,-,-,0,0,0,50,0.3,Monroe,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,24.82,-81.48,-,-,1,,49,Unmodified
19890318.34.1,Summary,1989-03-18,13:30:00,3,New Jersey,-,-,1,0,0,50,0.2,Gloucester,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.7,-75.23,-,-,1,,50,Unmodified
19890318.34.2,Summary,1989-03-18,14:55:00,3,New Jersey,-,-,1,0,0,50,6.5,Gloucester,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.73,-75.2,39.77,-75.15,1,,51,Unmodified
19890318.34.3,Summary,1989-03-18,15:10:00,3,New Jersey,-,-,1,0,0,10,1,Gloucester,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.78,-75.15,-,-,1,,52,Unmodified
19890320.37.3,Summary,1989-03-20,05:15:00,3,North Carolina,-,-,2,0,0,100,0.2,Carteret,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.7,-76.55,-,-,1,,53,Unmodified
