Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20070104.22.1,Summary,2007-01-04,15:45:00,3,Louisiana,-,-,1,2,15,100,15.07,Iberia,-,-,-,-,-,-,-,-,-,-,-,$1.5,,29.92,-91.8,30.05,-91.73,1,,1,Unmodified
20070104.22.2,Summary,2007-01-04,16:35:00,3,Louisiana,-,-,1,0,0,75,1.83,Pointe Coupee,-,-,-,-,-,-,-,-,-,-,-,$0.5,,30.6,-91.45,30.62,-91.47,1,,2,Unmodified
20070105.28.1,Summary,2007-01-05,00:27:00,3,Mississippi,-,-,1,0,0,100,1.2,Jones,-,-,-,-,-,-,-,-,-,-,-,$0.075,,31.73,-89.29,31.74,-89.28,1,,3,Unmodified
20070105.28.2,Summary,2007-01-05,00:40:00,3,Mississippi,-,-,0,0,0,50,0.36,Stone,-,-,-,-,-,-,-,-,-,-,-,$0.05,,30.85,-89.13,30.85,-89.13,1,,4,Unmodified
20070105.28.3,Summary,2007-01-05,00:57:00,3,Mississippi,-,-,1,0,0,300,5.3,Newton,Neshoba,-,-,-,-,-,-,-,-,-,-,$2.2,,32.54,-89.27,32.59,-89.25,1,,5,Unmodified
20070105.28.4,Summary,2007-01-05,01:07:00,3,Mississippi,-,-,1,0,0,400,3,Neshoba,-,-,-,-,-,-,-,-,-,-,-,$0.2,,32.62,-89.23,32.65,-89.2,1,,6,Unmodified
20070105.28.5,Summary,2007-01-05,01:25:00,3,Mississippi,-,-,2,0,0,150,1.4,Neshoba,-,-,-,-,-,-,-,-,-,-,-,$0.15,,32.72,-89.03,32.73,-89.01,1,,7,Unmodified
20070105.28.6,Summary,2007-01-05,01:40:00,3,Mississippi,-,-,2,0,9,250,2.24,Kemper,-,-,-,-,-,-,-,-,-,-,-,$0.6,,32.61,-88.7,32.65,-88.69,1,,8,Unmodified
20070105.28.7,Summary,2007-01-05,02:05:00,3,Mississippi,-,-,1,0,0,300,3.7,Noxubee,-,-,-,-,-,-,-,-,-,-,-,$0.02,,33,-88.66,33.01,-88.63,1,,9,Unmodified
20070105.13.1,Summary,2007-01-05,09:05:00,3,Georgia,-,-,1,0,0,200,5.39,Coweta,-,-,-,-,-,-,-,-,-,-,-,$0.25,,33.36,-84.9,33.42,-84.84,1,,10,Unmodified
