Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20000103.5.1,Summary,2000-01-03,06:22:00,3,Arkansas,-,-,1,0,0,40,4.8,Baxter,Izard,-,-,-,-,-,-,-,-,-,-,-,,36.22,-92.18,36.27,-92.1,1,,14,Unmodified
20000103.5.2,Summary,2000-01-03,06:46:00,3,Arkansas,-,-,1,0,0,40,1.8,Izard,-,-,-,-,-,-,-,-,-,-,-,-,,36.22,-91.83,36.23,-91.8,1,,15,Unmodified
20000103.5.3,Summary,2000-01-03,06:50:00,3,Arkansas,-,-,1,0,0,40,2,Fulton,-,-,-,-,-,-,-,-,-,-,-,-,,36.27,-91.7,36.28,-91.67,1,,16,Unmodified
20000103.5.4,Summary,2000-01-03,06:55:00,3,Arkansas,-,-,1,0,0,40,3.1,Fulton,-,-,-,-,-,-,-,-,-,-,-,-,,36.47,-91.65,36.48,-91.6,1,,17,Unmodified
20000103.28.1,Summary,2000-01-03,12:15:00,3,Mississippi,-,-,1,0,0,150,3,Leflore,-,-,-,-,-,-,-,-,-,-,-,$0.04,,33.63,-90.37,33.67,-90.33,1,,8,Unmodified
20000103.18.1,Summary,2000-01-03,13:05:00,3,Indiana,-,-,1,0,0,50,0.3,Washington,-,-,-,-,-,-,-,-,-,-,-,$0.05,,38.47,-86.18,38.47,-86.18,1,,6,Unmodified
20000103.28.2,Summary,2000-01-03,13:30:00,3,Mississippi,-,-,3,0,0,500,43.2,Yalobusha,Lafayette,Union,-,-,-,-,-,-,-,-,-,$0.45,,34.17,-89.55,34.6,-89.08,1,,626,Unmodified
20000103.21.1,Summary,2000-01-03,15:08:00,3,Kentucky,-,-,3,0,3,440,24,Crittenden,Webster,-,-,-,-,-,-,-,-,-,-,$7.4,,37.27,-88.08,37.48,-87.73,1,,628,Unmodified
20000103.21.2,Summary,2000-01-03,16:06:00,3,Kentucky,-,-,3,0,18,880,7,Daviess,-,-,-,-,-,-,-,-,-,-,-,$64,,37.72,-87.18,37.77,-87.12,1,,19,Unmodified
20000103.28.3,Summary,2000-01-03,17:29:00,3,Mississippi,-,-,2,0,0,210,6,Jasper,Newton,-,-,-,-,-,-,-,-,-,-,$0.17,,32.18,-89.15,32.22,-89.05,1,,9,Unmodified
20000103.28.4,Summary,2000-01-03,18:21:00,3,Mississippi,-,-,0,0,0,20,0.1,Wilkinson,-,-,-,-,-,-,-,-,-,-,-,$0.001,,31.1,-91.27,31.1,-91.27,1,,22,Unmodified
20000109.1.1,Summary,2000-01-09,15:56:00,3,Alabama,-,-,0,0,1,20,0.1,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$0.02,,32.3,-86.33,32.3,-86.33,1,,4,Unmodified
20000109.1.2,Summary,2000-01-09,16:22:00,3,Alabama,-,-,0,0,0,30,1,Bullock,-,-,-,-,-,-,-,-,-,-,-,-,,32.05,-85.52,32.05,-85.48,1,,5,Unmodified
20000109.1.3,Summary,2000-01-09,23:05:00,3,Alabama,-,-,1,0,0,300,6.5,Marengo,-,-,-,-,-,-,-,-,-,-,-,$0.5,,32.05,-87.78,32.05,-87.7,1,,3,Unmodified
20000116.53.1,Summary,2000-01-16,11:00:00,3,Washington,-,-,1,0,0,50,1,Columbia,-,-,-,-,-,-,-,-,-,-,-,$0.1,,46.32,-118,46.32,-117.98,1,,12,Unmodified
20000124.12.1,Summary,2000-01-24,02:29:00,3,Florida,-,-,1,0,0,70,2.5,Lee,-,-,-,-,-,-,-,-,-,-,-,$0.5,,26.43,-81.63,26.43,-81.6,1,,18,Unmodified
20000210.32.1,Summary,2000-02-10,15:40:00,3,Nevada,-,-,0,0,0,10,0.5,Washoe,-,-,-,-,-,-,-,-,-,-,-,-,,39.55,-119.77,39.55,-119.77,1,,55,Unmodified
20000213.1.4,Summary,2000-02-13,15:00:00,3,Alabama,-,-,1,0,0,300,11.4,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$0.1,,32.08,-86.3,32.2,-86.17,1,,38,Unmodified
20000213.1.5,Summary,2000-02-13,15:30:00,3,Alabama,-,-,0,0,0,100,3,Montgomery,Bullock,-,-,-,-,-,-,-,-,-,-,$0.02,,32.18,-86.02,32.22,-85.97,1,,641,Unmodified
20000213.1.6,Summary,2000-02-13,15:42:00,3,Alabama,-,-,0,0,0,50,1,Bullock,-,-,-,-,-,-,-,-,-,-,-,$0.01,,32.23,-85.88,32.25,-85.87,1,,39,Unmodified
20000213.5.37,Summary,2000-02-13,16:52:00,3,Arkansas,-,-,0,0,0,40,2.2,Faulkner,-,-,-,-,-,-,-,-,-,-,-,-,,34.97,-92.45,34.97,-92.42,1,,40,Unmodified
