Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19920106.4.1,Summary,1992-01-06,16:08:00,3,Arizona,-,-,1,0,0,30,1.2,Maricopa,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.48,-112.07,-,-,1,,1,Unmodified
19920106.4.2,Summary,1992-01-06,16:30:00,3,Arizona,-,-,0,0,0,20,0.5,Maricopa,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.42,-111.82,-,-,1,,2,Unmodified
19920107.31.1,Summary,1992-01-07,16:55:00,3,Nebraska,-,-,1,0,0,20,1.5,Merrick,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41,-98.23,-,-,1,,3,Unmodified
19920107.31.2,Summary,1992-01-07,17:15:00,3,Nebraska,-,-,1,0,0,30,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,41.05,-98.95,-,-,1,,4,Unmodified
19920107.31.3,Summary,1992-01-07,17:15:00,3,Nebraska,-,-,1,0,0,30,0.1,Merrick,-,-,-,-,-,-,-,-,-,-,-,-,,41.08,-98.2,-,-,1,,5,Unmodified
19920107.31.4,Summary,1992-01-07,17:30:00,3,Nebraska,-,-,2,0,0,30,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.15,-98.8,-,-,1,,6,Unmodified
19920107.31.5,Summary,1992-01-07,17:45:00,3,Nebraska,-,-,1,0,0,20,0.1,Merrick,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.2,-98.22,-,-,1,,7,Unmodified
19920107.31.6,Summary,1992-01-07,18:15:00,3,Nebraska,-,-,1,0,0,20,0.1,Nance,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,41.3,-98.25,-,-,1,,8,Unmodified
19920112.22.1,Summary,1992-01-12,06:30:00,3,Louisiana,-,-,1,0,0,23,2,Lafayette,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.22,-92.02,-,-,1,,9,Unmodified
19920112.22.2,Summary,1992-01-12,10:15:00,3,Louisiana,-,-,1,0,0,20,0.2,Lafourche,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.83,-90.9,-,-,1,,10,Unmodified
