Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19730313.29.3,Summary,1973-03-13,20:20:00,3,Missouri,-,-,2,0,4,300,2.5,Stone,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.57,-93.33,-,-,1,,80,Unmodified
19730313.29.4,Summary,1973-03-13,21:05:00,3,Missouri,-,-,2,0,0,50,2,Douglas,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37,-92.82,-,-,1,,81,Unmodified
19730313.29.5,Summary,1973-03-13,21:46:00,3,Missouri,-,-,1,0,0,50,6.1,Boone,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.9,-92.28,38.98,-92.23,1,,82,Unmodified
19730313.29.6,Summary,1973-03-13,23:30:00,3,Missouri,-,-,1,0,1,50,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.08,-91.17,39.1,-91.15,1,,83,Unmodified
19730315.47.1,Summary,1973-03-15,02:00:00,3,Tennessee,-,-,2,1,3,100,0.1,White,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.92,-85.5,-,-,1,,84,Unmodified
19730316.1.2,Summary,1973-03-16,07:30:00,3,Alabama,-,-,2,0,0,77,9.7,Chilton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.7,-86.5,32.8,-86.38,1,,85,Unmodified
19730316.1.3,Summary,1973-03-16,10:20:00,3,Alabama,-,-,1,0,0,100,1,Sumter,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.67,-88.18,-,-,1,,86,Unmodified
19730316.1.4,Summary,1973-03-16,10:30:00,3,Alabama,-,-,2,0,0,100,4.5,Hale,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.9,-87.67,32.92,-87.6,1,,87,Unmodified
19730316.1.5,Summary,1973-03-16,11:00:00,3,Alabama,-,-,2,0,0,10,9.5,Hale,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.62,-87.67,32.67,-87.52,1,,88,Unmodified
19730316.1.6,Summary,1973-03-16,12:10:00,3,Alabama,-,-,2,0,5,10,4.3,Shelby,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.28,-86.82,33.3,-86.75,1,,89,Unmodified
19730316.1.7,Summary,1973-03-16,12:30:00,3,Alabama,-,-,1,0,0,10,1,St. Clair,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.58,-86.28,-,-,1,,90,Unmodified
19730316.13.5,Summary,1973-03-16,13:25:00,3,Georgia,-,-,2,0,1,100,7.6,Chattooga,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.5,-85.25,34.58,-85.17,1,,91,Unmodified
19730316.13.6,Summary,1973-03-16,13:37:00,3,Georgia,-,-,2,0,5,300,2,Gordon,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.57,-84.95,-,-,1,,92,Unmodified
19730316.13.7,Summary,1973-03-16,13:45:00,3,Georgia,-,-,1,0,0,100,1,Haralson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.75,-85.28,-,-,1,,93,Unmodified
19730316.13.8,Summary,1973-03-16,14:05:00,3,Georgia,-,-,1,0,0,100,20,Gilmer,Fannin,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.68,-84.48,34.9,-84.25,1,,94,Unmodified
19730317.12.12,Summary,1973-03-17,02:00:00,3,Florida,-,-,1,0,0,50,1,Pinellas,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,27.77,-82.78,-,-,1,,95,Unmodified
19730317.12.13,Summary,1973-03-17,02:45:00,3,Florida,-,-,2,0,1,20,0.3,Pasco,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.22,-82.17,-,-,1,,96,Unmodified
19730317.12.14,Summary,1973-03-17,03:00:00,3,Florida,-,-,1,0,0,50,0.5,Polk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.03,-81.72,-,-,1,,97,Unmodified
19730317.12.15,Summary,1973-03-17,03:00:00,3,Florida,-,-,2,0,0,20,0.3,Polk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.1,-81.67,-,-,1,,98,Unmodified
19730317.12.16,Summary,1973-03-17,04:00:00,3,Florida,-,-,1,0,0,20,0.3,Brevard,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,28.42,-80.75,-,-,1,,99,Unmodified
19730323.48.33,Summary,1973-03-23,14:30:00,3,Texas,-,-,2,0,0,300,24.7,Motley,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.87,-100.37,34,-100.77,1,,100,Unmodified
19730323.48.34,Summary,1973-03-23,15:30:00,3,Texas,-,-,1,0,0,77,9.1,Kent,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.33,-100.73,33.4,-100.6,1,,101,Unmodified
19730323.48.35,Summary,1973-03-23,16:00:00,3,Texas,-,-,2,0,0,50,2,Potter,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.22,-101.88,-,-,1,,102,Unmodified
19730323.48.36,Summary,1973-03-23,16:00:00,3,Texas,-,-,1,0,0,100,0.5,Fisher,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.72,-100.25,-,-,1,,103,Unmodified
19730323.48.37,Summary,1973-03-23,16:00:00,3,Texas,-,-,2,0,0,300,3.3,Nolan,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.47,-100.4,32.47,-100.35,1,,104,Unmodified
19730323.48.38,Summary,1973-03-23,17:30:00,3,Texas,-,-,0,0,0,33,0.1,Callahan,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.35,-99.5,-,-,1,,105,Unmodified
19730323.48.39,Summary,1973-03-23,18:00:00,3,Texas,-,-,1,0,0,70,1,Childress,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.48,-100.33,-,-,1,,106,Unmodified
19730323.48.40,Summary,1973-03-23,19:15:00,3,Texas,-,-,0,0,0,10,0.1,Orange,-,-,-,-,-,-,-,-,-,-,-,<$50,,30.13,-94.03,-,-,1,,107,Unmodified
19730323.48.41,Summary,1973-03-23,19:30:00,3,Texas,-,-,0,0,0,10,0.1,Chambers,-,-,-,-,-,-,-,-,-,-,-,-,,29.75,-95.03,-,-,1,,108,Unmodified
19730323.48.42,Summary,1973-03-23,23:25:00,3,Texas,-,-,0,0,0,10,0.1,Kinney,-,-,-,-,-,-,-,-,-,-,-,-,,29.3,-100.3,-,-,1,,109,Unmodified
19730324.48.43,Summary,1973-03-24,05:45:00,3,Texas,-,-,0,0,0,10,0.1,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,29.85,-94.17,-,-,1,,110,Unmodified
19730324.22.4,Summary,1973-03-24,09:55:00,3,Louisiana,-,-,1,0,0,50,7.4,Evangeline,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.6,-92.33,30.7,-92.3,1,,111,Unmodified
19730324.40.7,Summary,1973-03-24,13:40:00,3,Oklahoma,-,-,0,0,0,17,0.5,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,33.9,-97.9,-,-,1,,112,Unmodified
19730324.22.5,Summary,1973-03-24,18:30:00,3,Louisiana,-,-,1,0,0,50,1,Livingston,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.3,-90.6,-,-,1,,113,Unmodified
19730328.40.8,Summary,1973-03-28,16:40:00,3,Oklahoma,-,-,1,0,0,33,28,Craig,Ottawa,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.87,-95.4,36.93,-94.9,1,,114,Unmodified
19730329.48.44,Summary,1973-03-29,17:00:00,3,Texas,-,-,1,0,0,100,0.3,Yoakum,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.22,-102.75,-,-,1,,115,Unmodified
19730331.29.7,Summary,1973-03-31,11:25:00,3,Missouri,-,-,0,0,0,10,0.1,Henry,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.42,-93.78,-,-,1,,116,Unmodified
19730331.17.2,Summary,1973-03-31,15:19:00,3,Illinois,-,-,1,0,0,10,0.1,McLean,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.53,-88.85,-,-,1,,117,Unmodified
19730331.13.9,Summary,1973-03-31,16:30:00,3,Georgia,-,-,2,2,100,500,72.4,Clayton,Screven,DeKalb,Rockdale,-,-,-,-,-,-,-,-,$50M-$500M,,33.53,-84.33,34.02,-83.23,1,,118,Unmodified
19730331.17.3,Summary,1973-03-31,16:55:00,3,Illinois,-,-,0,0,0,10,0.1,McLean,-,-,-,-,-,-,-,-,-,-,-,<$50,,40.7,-88.7,-,-,1,,119,Unmodified
19730331.17.4,Summary,1973-03-31,17:50:00,3,Illinois,-,-,1,0,0,10,0.1,Peoria,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.88,-89.58,-,-,1,,120,Unmodified
19730331.17.5,Summary,1973-03-31,18:00:00,3,Illinois,-,-,2,0,0,10,0.1,Iroquois,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.78,-87.97,-,-,1,,121,Unmodified
19730331.45.2,Summary,1973-03-31,18:20:00,3,South Carolina,-,-,4,7,30,200,22.6,Abbeville,Greenwood,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.08,-82.57,34.27,-82.25,1,,122,Unmodified
19730331.45.1,Summary,1973-03-31,19:00:00,3,South Carolina,-,-,2,0,0,100,12.4,Pickens,Greenville,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.77,-82.62,34.87,-82.43,1,,123,Unmodified
