Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20100118.6.1,Summary,2010-01-18,17:24:00,3,California,-,-,0,0,0,15,0.53,Fresno,-,-,-,-,-,-,-,-,-,-,-,-,,36.73,-119.86,36.7315,-119.841,1,,1,Unmodified
20100119.6.2,Summary,2010-01-19,12:32:00,3,California,-,-,0,0,0,10,0.14,Santa Barbara,-,-,-,-,-,-,-,-,-,-,-,-,,34.4248,-119.877,34.4268,-119.877,1,,2,Unmodified
20100119.6.3,Summary,2010-01-19,14:55:00,3,California,-,-,1,0,0,25,4.62,Orange,-,-,-,-,-,-,-,-,-,-,-,$0.5,,33.716,-118.125,33.7298,-118.046,1,,3,Unmodified
20100120.22.4,Summary,2010-01-20,15:27:00,3,Louisiana,-,-,0,0,0,25,0.16,St. Landry,-,-,-,-,-,-,-,-,-,-,-,-,,30.815,-92.0455,30.8169,-92.044,1,,4,Unmodified
20100120.48.5,Summary,2010-01-20,16:26:00,3,Texas,-,-,1,0,0,150,0.79,Sabine,-,-,-,-,-,-,-,-,-,-,-,$0.04,,31.5095,-93.9232,31.5146,-93.9111,1,,5,Unmodified
20100120.48.6,Summary,2010-01-20,17:18:00,3,Texas,Louisiana,-,3,0,0,1087,15.56,Harrison,Caddo,-,-,-,-,-,-,-,-,-,-,$1.5,,32.4869,-94.1689,32.5506,-93.9127,2,,6,Unmodified
20100120.48.6,State,2010-01-20,17:18:00,3,Texas,,,3,0,0,1087,7.63,Harrison,-,-,-,-,-,-,-,-,-,-,-,$1.5,,32.4869,-94.1689,32.5182,-94.0432,2,,6,Unmodified
20100120.48.6,State,2010-01-20,17:38:00,3,Louisiana,,,3,0,0,1087,7.93,Caddo,-,-,-,-,-,-,-,-,-,-,-,-,,32.5182,-94.0432,32.5506,-93.9127,2,,6,Unmodified
20100120.48.7,Summary,2010-01-20,17:19:00,3,Texas,-,-,2,0,0,100,15.17,Van Zandt,-,-,-,-,-,-,-,-,-,-,-,<$50,,32.571,-95.8725,32.6481,-95.6284,1,,7,Unmodified
20100120.22.8,Summary,2010-01-20,17:48:00,3,Louisiana,-,-,0,0,0,300,4.6,Natchitoches,-,-,-,-,-,-,-,-,-,-,-,-,,31.7667,-93.2623,31.8052,-93.1984,1,,8,Unmodified
20100120.28.9,Summary,2010-01-20,18:01:00,3,Mississippi,-,-,0,0,0,40,0.96,Madison,-,-,-,-,-,-,-,-,-,-,-,$0.04,,32.4755,-90.2386,32.482,-90.224,1,,9,Unmodified
20100120.48.10,Summary,2010-01-20,18:20:00,3,Texas,-,-,2,0,0,200,0.9,Henderson,-,-,-,-,-,-,-,-,-,-,-,$0.03,,32.0649,-95.6903,32.0728,-95.6781,1,,10,Unmodified
20100120.48.11,Summary,2010-01-20,18:22:00,3,Texas,-,-,0,0,0,50,5.42,Hopkins,-,-,-,-,-,-,-,-,-,-,-,$0.1,,33.0531,-95.7142,33.0744,-95.6568,1,,11,Unmodified
20100120.48.12,Summary,2010-01-20,18:23:00,3,Texas,-,-,1,0,0,100,3,Henderson,-,-,-,-,-,-,-,-,-,-,-,$0.075,,32.0872,-95.6296,32.1058,-95.5855,1,,12,Unmodified
20100120.48.13,Summary,2010-01-20,18:35:00,3,Texas,-,-,0,0,0,50,1.35,Hopkins,-,-,-,-,-,-,-,-,-,-,-,$0.75,,33.1321,-95.56,33.1496,-95.5496,1,,13,Unmodified
