Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19960101.12.1,Summary,1996-01-01,11:25:00,3,Florida,-,-,0,0,0,35,0.5,Brevard,-,-,-,-,-,-,-,-,-,-,-,$0.04,,28.08,-80.6,28.08,-80.6,1,,1,Unmodified
19960102.45.1,Summary,1996-01-02,18:10:00,3,South Carolina,-,-,0,0,0,50,0.5,Orangeburg,-,-,-,-,-,-,-,-,-,-,-,$0.03,,33.5,-80.87,33.5,-80.87,1,,859,Unmodified
19960102.45.2,Summary,1996-01-02,18:20:00,3,South Carolina,-,-,0,0,0,50,0.3,Orangeburg,-,-,-,-,-,-,-,-,-,-,-,-,,33.5,-80.85,33.5,-80.85,1,,860,Unmodified
19960103.12.2,Summary,1996-01-03,07:07:00,3,Florida,-,-,1,0,9,40,7,12025,-,-,-,-,-,-,-,-,-,-,-,$1.2,,25.68,-80.42,25.75,-80.33,1,,4,Unmodified
19960103.12.3,Summary,1996-01-03,07:40:00,3,Florida,-,-,0,0,0,10,0.4,Broward,-,-,-,-,-,-,-,-,-,-,-,$0.1,,26,-80.23,26,-80.22,1,,5,Unmodified
19960111.1.1,Summary,1996-01-11,18:35:00,3,Alabama,-,-,1,0,0,75,1,Coffee,-,-,-,-,-,-,-,-,-,-,-,$0.1,,31.27,-86.13,31.27,-86.13,1,,15,Unmodified
19960117.48.1,Summary,1996-01-17,21:55:00,3,Texas,-,-,2,0,5,150,2.5,Fannin,-,-,-,-,-,-,-,-,-,-,-,$0.15,,33.72,-96.15,33.72,-96.15,1,,17,Unmodified
19960117.48.2,Summary,1996-01-17,22:33:00,3,Texas,-,-,1,0,1,50,3,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.75,,32.58,-96.85,32.58,-96.85,1,,18,Unmodified
19960117.48.3,Summary,1996-01-17,22:40:00,3,Texas,-,-,2,0,0,50,0.5,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.75,,32.6,-96.75,32.6,-96.75,1,,19,Unmodified
19960117.48.4,Summary,1996-01-17,22:42:00,3,Texas,-,-,1,0,0,50,1.5,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.6,-96.75,32.6,-96.75,1,,20,Unmodified
19960117.48.5,Summary,1996-01-17,22:43:00,3,Texas,-,-,1,0,0,50,1.2,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.6,-96.75,32.6,-96.75,1,,21,Unmodified
19960117.48.6,Summary,1996-01-17,22:47:00,3,Texas,-,-,0,0,0,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,32.6,-96.75,32.6,-96.75,1,,22,Unmodified
