Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19590120.28.1,Summary,1959-01-20,14:30:00,3,Mississippi,-,-,0,0,0,10,0.1,Copiah,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,32.02,-90.63,-,-,1,,1,Unmodified
19590120.28.2,Summary,1959-01-20,15:00:00,3,Mississippi,-,-,1,0,0,10,17.3,Claiborne,Hinds,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.02,-90.75,32.2,-90.55,1,,2,Unmodified
19590121.1.1,Summary,1959-01-21,05:45:00,3,Alabama,-,-,2,0,0,10,1,Cullman,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.25,-86.7,-,-,1,,3,Unmodified
19590121.28.3,Summary,1959-01-21,07:40:00,3,Mississippi,-,-,2,0,0,100,31.9,Sharkey,Humphreys,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.82,-90.93,33.08,-90.48,1,,4,Unmodified
19590121.28.4,Summary,1959-01-21,08:00:00,3,Mississippi,-,-,1,0,0,10,16.9,Warren,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.18,-90.93,32.38,-90.77,1,,5,Unmodified
19590121.28.5,Summary,1959-01-21,09:11:00,3,Mississippi,-,-,2,0,1,20,5.7,Tishomingo,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.52,-88.2,34.57,-88.12,1,,6,Unmodified
19590121.22.1,Summary,1959-01-21,09:15:00,3,Louisiana,-,-,1,0,0,33,0.5,Pointe Coupee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.7,-91.45,-,-,1,,7,Unmodified
19590121.28.6,Summary,1959-01-21,09:20:00,3,Mississippi,-,-,3,0,1,10,33.8,Pontotoc,Union,Prentiss,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.35,-89.03,34.65,-88.57,1,,8,Unmodified
19590121.28.7,Summary,1959-01-21,09:30:00,3,Mississippi,-,-,2,0,0,10,23.8,Rankin,Scott,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.2,-89.92,32.42,-89.6,1,,9,Unmodified
19590121.47.1,Summary,1959-01-21,09:40:00,3,Tennessee,-,-,2,0,3,500,4.1,McNairy,Hardin,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.23,-88.4,35.27,-88.35,1,,10,Unmodified
19590121.28.8,Summary,1959-01-21,09:45:00,3,Mississippi,-,-,3,0,0,10,26.1,Leake,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.62,-89.7,32.83,-89.33,1,,11,Unmodified
19590121.28.10,Summary,1959-01-21,10:30:00,3,Mississippi,-,-,1,0,0,10,0.1,Marion,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.28,-89.83,-,-,1,,13,Unmodified
19590121.28.9,Summary,1959-01-21,10:30:00,3,Mississippi,-,-,1,0,0,50,0.1,Smith,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.87,-89.57,-,-,1,,12,Unmodified
19590121.21.1,Summary,1959-01-21,12:30:00,3,Kentucky,-,-,3,3,0,10,6.6,Grayson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.4,-86.62,37.43,-86.5,1,,14,Unmodified
19590121.37.1,Summary,1959-01-21,19:45:00,3,North Carolina,-,-,1,0,0,300,5.2,Iredell,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.95,-80.9,35.98,-80.82,1,,15,Unmodified
19590121.37.2,Summary,1959-01-21,20:15:00,3,North Carolina,-,-,1,0,0,100,0.3,Surry,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.3,-80.5,-,-,1,,16,Unmodified
19590204.13.1,Summary,1959-02-04,14:50:00,3,Georgia,-,-,1,0,0,200,8,Lowndes,Lanier,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31,-83.2,31.1,-83.13,1,,17,Unmodified
19590209.29.1,Summary,1959-02-09,14:10:00,3,Missouri,-,-,1,0,1,800,4.3,Jasper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.08,-94.47,37.1,-94.4,1,,18,Unmodified
19590209.40.1,Summary,1959-02-09,21:00:00,3,Oklahoma,-,-,1,0,0,10,0.1,Garvin,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,34.8,-97.67,-,-,1,,19,Unmodified
19590209.40.2,Summary,1959-02-09,21:30:00,3,Oklahoma,-,-,1,0,0,500,3.8,Lincoln,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.48,-96.65,35.52,-96.6,1,,20,Unmodified
19590209.20.1,Summary,1959-02-09,22:16:00,3,Kansas,-,-,1,0,0,10,0.5,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.2,-94.63,-,-,1,,21,Unmodified
19590209.29.2,Summary,1959-02-09,23:01:00,3,Missouri,-,-,1,0,0,100,14.4,Dade,Cedar,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.48,-93.88,37.62,-93.67,1,,22,Unmodified
19590210.29.4,Summary,1959-02-10,01:40:00,3,Missouri,-,-,0,0,0,10,0.2,St. Louis,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,38.78,-90.3,-,-,1,,23,Unmodified
19590210.29.3,Summary,1959-02-10,01:40:00,3,Missouri,Illinois,-,4,21,345,200,23.9,St. Louis,St. Louis,Madison,-,-,-,-,-,-,-,-,-,$5M-$50M,,38.53,-90.6,38.67,-90.15,2,,24,Unmodified
19590210.29.3,State,1959-02-10,01:40:00,3,Missouri,,,4,21,345,200,23.9,St. Louis,St. Louis,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,38.53,-90.6,38.67,-90.18,2,,24,Unmodified
19590210.29.3,State,1959-02-10,02:15:00,3,Illinois,,,4,0,0,200,0.1,Madison,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.65,-90.18,38.67,-90.15,2,,24,Unmodified
19590210.17.2,Summary,1959-02-10,02:30:00,3,Illinois,-,-,1,0,0,10,29.8,Washington,Marion,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.35,-89.4,38.53,-88.9,1,,25,Unmodified
19590210.18.1,Summary,1959-02-10,04:00:00,3,Indiana,-,-,2,0,0,10,0.1,Clark,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.57,-85.52,-,-,1,,26,Unmodified
19590210.18.2,Summary,1959-02-10,04:00:00,3,Indiana,-,-,3,0,0,100,3.3,Knox,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.75,-87.4,38.8,-87.37,1,,27,Unmodified
19590210.17.3,Summary,1959-02-10,04:30:00,3,Illinois,-,-,1,0,0,10,0.1,Crawford,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39,-87.18,-,-,1,,28,Unmodified
19590210.18.3,Summary,1959-02-10,05:50:00,3,Indiana,-,-,2,0,0,50,0.4,Marion,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.68,-86.15,-,-,1,,29,Unmodified
19590210.21.2,Summary,1959-02-10,06:15:00,3,Kentucky,-,-,1,0,0,10,0.1,Union,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.7,-87.92,-,-,1,,30,Unmodified
19590210.18.4,Summary,1959-02-10,07:00:00,3,Indiana,-,-,2,0,0,10,0.1,Lawrence,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.73,-86.5,-,-,1,,31,Unmodified
19590210.21.3,Summary,1959-02-10,08:30:00,3,Kentucky,-,-,3,0,6,440,1.5,Carroll,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,38.63,-85,-,-,1,,32,Unmodified
19590210.39.1,Summary,1959-02-10,09:40:00,3,Ohio,-,-,3,0,6,400,10.5,Highland,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.08,-83.7,39.08,-83.5,1,,33,Unmodified
19590210.13.2,Summary,1959-02-10,16:15:00,3,Georgia,-,-,1,0,0,100,2,Pickens,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.38,-84.43,-,-,1,,34,Unmodified
19590214.22.2,Summary,1959-02-14,07:15:00,3,Louisiana,-,-,1,0,1,20,0.1,Caddo,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.6,-93.75,-,-,1,,35,Unmodified
19590217.6.1,Summary,1959-02-17,06:45:00,3,California,-,-,1,0,0,50,0.5,Sonoma,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.52,-123.25,-,-,1,,36,Unmodified
19590304.40.3,Summary,1959-03-04,23:00:00,3,Oklahoma,-,-,2,0,0,50,0.8,McCurtain,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.88,-94.83,-,-,1,,37,Unmodified
19590305.48.1,Summary,1959-03-05,02:00:00,3,Texas,-,-,0,0,0,10,0.1,Polk,-,-,-,-,-,-,-,-,-,-,-,<$50,,34.05,-94.93,-,-,1,,38,Unmodified
19590305.22.3,Summary,1959-03-05,08:00:00,3,Louisiana,-,-,0,0,0,33,0.5,Calcasieu,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,30.57,-93.35,-,-,1,,39,Unmodified
19590311.28.11,Summary,1959-03-11,07:45:00,3,Mississippi,-,-,2,0,0,50,18.9,Rankin,Smith,-,-,-,-,-,-,-,-,-,-,-,,32.08,-89.77,32.13,-89.45,1,,40,Unmodified
19590311.28.12,Summary,1959-03-11,09:00:00,3,Mississippi,-,-,1,0,0,30,0.1,Simpson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.98,-89.72,-,-,1,,41,Unmodified
19590313.16.1,Summary,1959-03-13,17:05:00,3,Idaho,-,-,1,0,0,100,0.4,Bingham,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.4,-112.1,-,-,1,,42,Unmodified
19590314.29.5,Summary,1959-03-14,08:30:00,3,Missouri,-,-,1,0,0,50,1,Scotland,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.38,-92.08,-,-,1,,43,Unmodified
19590314.5.3,Summary,1959-03-14,20:25:00,3,Arkansas,-,-,2,0,0,833,9.1,Independence,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.77,-91.57,35.82,-91.42,1,,44,Unmodified
19590314.5.2,Summary,1959-03-14,20:30:00,3,Arkansas,-,-,2,1,7,417,11.9,Garland,Saline,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.57,-92.82,34.73,-92.78,1,,45,Unmodified
19590314.5.1,Summary,1959-03-14,20:30:00,3,Missouri,Arkansas,-,2,1,15,417,11,Howell,Fulton,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.47,-91.85,36.58,-91.72,2,,46,Unmodified
19590314.5.1,State,1959-03-14,20:30:00,3,Arkansas,,,2,1,15,417,3.6,Fulton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.47,-91.85,36.5,-91.8,2,,46,Unmodified
19590314.5.1,State,1959-03-14,20:30:00,3,Missouri,,,2,0,0,50,7.3,Howell,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.5,-91.8,36.58,-91.72,2,,46,Unmodified
19590314.5.4,Summary,1959-03-14,21:15:00,3,Arkansas,-,-,3,1,3,33,18,Faulkner,White,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.05,-92.22,35.13,-91.92,1,,47,Unmodified
19590314.17.4,Summary,1959-03-14,21:40:00,3,Illinois,-,-,2,0,1,120,2.3,Randolph,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.05,-90,38.05,-89.95,1,,48,Unmodified
19590314.17.5,Summary,1959-03-14,22:15:00,3,Illinois,-,-,1,0,0,10,7.7,Washington,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.32,-89.68,38.38,-89.57,1,,49,Unmodified
19590315.17.6,Summary,1959-03-15,00:40:00,3,Illinois,-,-,2,0,2,10,2,Effingham,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.1,-88.7,-,-,1,,50,Unmodified
19590320.48.2,Summary,1959-03-20,12:45:00,3,Texas,-,-,2,0,0,67,10.7,Fannin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.43,-96.35,33.58,-96.3,1,,51,Unmodified
19590320.48.3,Summary,1959-03-20,12:45:00,3,Texas,-,-,2,0,0,67,10.7,Fannin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.43,-96.35,33.58,-96.3,1,,52,Unmodified
19590320.40.4,Summary,1959-03-20,13:45:00,3,Oklahoma,-,-,0,0,0,10,0.1,Kiowa,-,-,-,-,-,-,-,-,-,-,-,-,,35.07,-98.75,-,-,1,,53,Unmodified
19590320.48.4,Summary,1959-03-20,16:50:00,3,Texas,-,-,2,0,0,880,5.4,Shelby,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,31.9,-94.23,31.95,-94.17,1,,54,Unmodified
19590320.48.5,Summary,1959-03-20,21:00:00,3,Texas,-,-,0,0,0,200,0.1,Sabine,-,-,-,-,-,-,-,-,-,-,-,-,,31.12,-93.68,-,-,1,,55,Unmodified
19590321.1.2,Summary,1959-03-21,20:00:00,3,Alabama,-,-,2,0,0,150,2.7,Coffee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.33,-85.87,31.37,-85.85,1,,56,Unmodified
19590325.40.5,Summary,1959-03-25,12:30:00,3,Oklahoma,-,-,0,0,0,50,2,Woods,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.8,-98.68,-,-,1,,57,Unmodified
