Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19560128.5.1,Summary,1956-01-28,21:30:00,3,Arkansas,-,-,3,0,12,150,23,Faulkner,White,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.2,-92.45,35.33,-92.08,1,,1,Unmodified
19560130.13.1,Summary,1956-01-30,15:00:00,3,Georgia,-,-,0,0,0,17,0.1,Early,-,-,-,-,-,-,-,-,-,-,-,<$50,,31.37,-84.92,-,-,1,,2,Unmodified
19560203.13.2,Summary,1956-02-03,15:30:00,3,Georgia,-,-,0,0,0,33,0.3,Randolph,-,-,-,-,-,-,-,-,-,-,-,<$50,,31.75,-84.68,-,-,1,,3,Unmodified
19560208.48.1,Summary,1956-02-08,11:00:00,3,Texas,-,-,0,0,0,10,0.3,Brazoria,-,-,-,-,-,-,-,-,-,-,-,-,,29.17,-95.43,-,-,1,,4,Unmodified
19560208.22.1,Summary,1956-02-08,14:00:00,3,Louisiana,-,-,1,0,0,300,45.5,St. Landry,Pointe Coupee,West Feliciana,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.6,-92.05,30.73,-91.3,1,,5,Unmodified
19560210.12.1,Summary,1956-02-10,18:30:00,3,Florida,-,-,2,0,0,10,0.1,Manatee,-,-,-,-,-,-,-,-,-,-,-,<$50,,27.45,-82.53,-,-,1,,6,Unmodified
19560214.48.2,Summary,1956-02-14,12:30:00,3,Texas,-,-,2,0,0,33,16.2,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.98,-93.95,30.22,-93.93,1,,7,Unmodified
19560214.48.3,Summary,1956-02-14,13:35:00,3,Texas,-,-,0,0,0,200,0.1,Comanche,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.85,-98.42,31.85,-98.42,1,,8,Unmodified
19560214.5.2,Summary,1956-02-14,22:13:00,3,Arkansas,-,-,2,0,2,200,0.5,Sharp,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.08,-91.6,-,-,1,,9,Unmodified
19560214.5.3,Summary,1956-02-14,22:30:00,3,Arkansas,-,-,3,1,5,300,33,Pope,Conway,Van Buren,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.17,-93,35.42,-92.43,1,,10,Unmodified
